family_id,assigned_day
683,40
684,93
685,55
686,83
687,51
688,88
689,67
690,38
691,8
692,13
693,8
694,96
695,8
696,46
697,85
698,10
699,35
700,14
701,8
702,7
703,85
704,60
705,55
706,68
707,83
708,46
709,98
710,98
711,14
712,36
713,25
714,10
715,58
716,49
717,66
718,31
719,36
720,55
721,45
722,49
723,92
724,95
725,69
726,18
727,3
728,6
729,32
730,17
731,68
732,10
733,50
734,8
735,17
736,92
737,86
738,87
739,65
740,1
741,81
742,99
743,65
744,41
745,25
746,60
747,36
748,46
749,65
750,96
751,71
752,4
753,30
754,36
755,8
756,61
757,73
758,22
759,97
760,23
761,48
762,87
763,17
764,4
765,32
766,16
767,82
768,92
769,77
770,93
771,91
772,12
773,2
774,26
775,99
776,70
777,46
778,3
779,7
780,77
781,9
782,67
783,52
784,15
785,73
786,96
787,6
788,19
789,52
790,59
791,30
792,88
793,100
794,32
795,30
796,81
797,1
798,45
799,3
800,57
801,17
802,3
803,19
804,57
805,38
806,49
807,31
808,52
809,2
810,69
811,75
812,95
813,53
814,27
815,73
816,54
817,71
818,56
819,32
820,71
821,36
822,34
823,35
824,60
825,89
826,28
827,71
828,80
829,70
830,36
831,8
832,41
833,1
834,56
835,17
836,31
837,37
838,94
839,12
840,24
841,10
842,69
843,88
844,69
845,5
846,76
847,95
848,39
849,50
850,19
851,13
852,31
853,55
854,14
855,51
856,78
857,11
858,60
859,24
860,55
861,57
862,1
863,82
864,4
865,19
866,76
867,3
868,33
869,45
870,53
871,100
872,20
873,5
874,23
875,82
876,97
877,49
878,75
879,65
880,53
881,41
882,47
883,1
884,33
885,6
886,81
887,83
888,25
889,99
890,65
891,79
892,62
893,63
894,78
895,11
896,29
897,64
898,26
899,81
900,73
901,7
902,99
903,19
904,98
905,41
906,100
907,34
908,63
909,52
910,70
911,10
912,91
913,23
914,94
915,1
916,81
917,46
918,51
919,99
920,78
921,31
922,95
923,96
924,43
925,71
926,33
927,74
928,72
929,69
930,2
931,35
932,12
933,73
934,68
935,26
936,63
937,27
938,83
939,45
940,31
941,23
942,57
943,82
944,87
945,74
946,54
947,28
948,38
949,86
950,20
951,88
952,54
953,46
954,80
955,63
956,66
957,16
958,24
959,42
960,50
961,53
962,44
963,33
964,75
965,61
966,6
967,40
968,2
969,75
970,97
971,5
972,90
973,82
974,44
975,61
976,41
977,54
978,59
979,4
980,38
981,12
982,1
983,96
984,2
985,44
986,78
987,64
988,86
989,62
990,50
991,20
992,54
993,41
994,63
995,35
996,57
997,50
998,3
999,80
1000,25
1001,25
1002,70
1003,29
1004,71
1005,31
1006,84
1007,69
1008,79
1009,75
1010,99
1011,24
1012,67
1013,11
1014,92
1015,1
1016,17
1017,5
1018,16
1019,75
1020,60
1021,75
1022,100
1023,78
1024,18
1025,71
1026,18
1027,70
1028,13
1029,41
1030,59
1031,94
1032,5
1033,52
1034,58
1035,40
1036,25
1037,53
1038,29
1039,66
1040,23
1041,96
1042,15
1043,16
1044,68
1045,20
1046,63
1047,15
1048,72
1049,55
1050,81
1051,59
1052,33
1053,84
1054,9
1055,62
1056,64
1057,17
1058,98
1059,40
1060,23
1061,65
1062,24
1063,70
1064,75
1065,77
1066,2
1067,70
1068,3
1069,25
1070,49
1071,77
1072,78
1073,81
1074,54
1075,8
1076,26
1077,14
1078,54
1079,59
1080,18
1081,25
1082,80
1083,96
1084,62
1085,31
1086,20
1087,22
1088,92
1089,60
1090,91
1091,56
1092,33
1093,67
1094,19
1095,20
1096,26
1097,55
1098,16
1099,81
1100,67
1101,68
1102,12
1103,62
1104,3
1105,2
1106,3
1107,75
1108,25
1109,5
1110,39
1111,100
1112,67
1113,18
1114,7
1115,31
1116,74
1117,7
1118,73
1119,34
1120,33
1121,94
1122,64
1123,26
1124,84
1125,26
1126,21
1127,68
1128,76
1129,79
1130,12
1131,24
1132,46
1133,3
1134,59
1135,100
1136,32
1137,80
1138,16
1139,42
1140,36
1141,87
1142,3
1143,87
1144,3
1145,55
1146,77
1147,47
1148,26
1149,59
1150,23
1151,90
1152,76
1153,17
1154,99
1155,75
1156,96
1157,15
1158,39
1159,17
1160,96
1161,60
1162,90
1163,18
1164,46
1165,79
1166,36
1167,61
1168,90
1169,47
1170,16
1171,80
1172,2
1173,88
1174,40
1175,60
1176,54
1177,52
1178,32
1179,69
1180,11
1181,56
1182,11
1183,66
1184,92
1185,52
1186,2
1187,75
1188,4
1189,14
1190,97
1191,75
1192,7
1193,4
1194,47
1195,43
1196,67
1197,5
1198,50
1199,16
1200,16
1201,11
1202,53
1203,100
1204,25
1205,9
1206,33
1207,26
1208,43
1209,74
1210,1
1211,49
1212,88
1213,50
1214,100
1215,94
1216,91
1217,41
1218,64
1219,39
1220,54
1221,80
1222,70
1223,58
1224,8
1225,25
1226,10
1227,18
1228,85
1229,21
1230,40
1231,20
1232,67
1233,71
1234,52
1235,65
1236,82
1237,43
1238,96
1239,50
1240,71
1241,60
1242,14
1243,58
1244,94
1245,10
1246,2
1247,8
1248,39
1249,65
1250,38
1251,29
1252,4
1253,72
1254,37
1255,89
1256,10
1257,2
1258,93
1259,68
1260,38
1261,68
1262,16
1263,91
1264,98
1265,83
1266,37
1267,23
1268,54
1269,66
1270,54
1271,21
1272,56
1273,27
1274,87
1275,5
1276,7
1277,49
1278,71
1279,57
1280,9
1281,76
1282,30
1283,29
1284,2
1285,38
1286,97
1287,11
1288,3
1289,39
1290,77
1291,34
1292,35
1293,77
1294,75
1295,93
1296,7
1297,96
1298,80
1299,11
1300,28
1301,9
1302,27
1303,92
1304,54
1305,65
1306,22
1307,60
1308,58
1309,57
1310,55
1311,45
1312,72
1313,88
1314,26
1315,31
1316,89
1317,26
1318,28
1319,43
1320,54
1321,16
1322,52
1323,72
1324,46
1325,23
1326,51
1327,14
1328,53
1329,5
1330,90
1331,92
1332,82
1333,53
1334,55
1335,89
1336,43
1337,78
1338,85
1339,77
1340,23
1341,63
1342,48
1343,34
1344,43
1345,32
1346,28
1347,20
1348,30
1349,54
1350,19
1351,65
1352,33
1353,11
1354,14
1355,61
1356,49
1357,82
1358,38
1359,16
1360,98
1361,2
1362,83
1363,99
1364,41
1365,91
1366,14
1367,2
1368,26
1369,1
1370,43
1371,85
1372,75
1373,3
1374,53
1375,41
1376,94
1377,18
1378,73
1379,23
1380,80
1381,52
1382,3
1383,92
1384,59
1385,87
1386,10
1387,5
1388,63
1389,74
1390,42
1391,74
1392,53
1393,11
1394,8
1395,100
1396,90
1397,2
1398,57
1399,59
1400,22
1401,72
1402,59
1403,87
1404,27
1405,53
1406,72
1407,44
1408,45
1409,95
1410,53
1411,54
1412,86
1413,86
1414,89
1415,97
1416,3
1417,73
1418,42
1419,9
1420,70
1421,23
1422,91
1423,2
1424,38
1425,90
1426,43
1427,43
1428,32
1429,63
1430,20
1431,49
1432,33
1433,100
1434,16
1435,68
1436,69
1437,47
1438,7
1439,69
1440,23
1441,17
1442,9
1443,65
1444,81
1445,46
1446,7
1447,11
1448,89
1449,51
1450,66
1451,50
1452,28
1453,73
1454,10
1455,58
1456,24
1457,88
1458,20
1459,53
1460,2
1461,58
1462,40
1463,96
1464,57
1465,65
1466,64
1467,11
1468,100
1469,88
1470,33
1471,48
1472,94
1473,60
1474,19
1475,94
1476,4
1477,47
1478,65
1479,88
1480,23
1481,90
1482,97
1483,85
1484,73
1485,67
1486,99
1487,74
1488,54
1489,40
1490,62
1491,97
1492,41
1493,41
1494,46
1495,81
1496,49
1497,20
1498,96
1499,88
1500,83
1501,96
1502,84
1503,99
1504,17
1505,66
1506,19
1507,64
1508,88
1509,62
1510,5
1511,28
1512,48
1513,40
1514,95
1515,1
1516,82
1517,8
1518,27
1519,6
1520,48
1521,20
1522,84
1523,1
1524,11
1525,52
1526,86
1527,47
1528,96
1529,46
1530,74
1531,96
1532,42
1533,66
1534,52
1535,18
1536,54
1537,49
1538,16
1539,6
1540,99
1541,15
1542,22
1543,16
1544,69
1545,80
1546,52
1547,47
1548,2
1549,25
1550,75
1551,7
1552,24
1553,53
1554,10
1555,37
1556,81
1557,64
1558,2
1559,29
1560,88
1561,20
1562,7
1563,6
1564,59
1565,82
1566,15
1567,37
1568,40
1569,52
1570,94
1571,91
1572,81
1573,82
1574,60
1575,59
1576,95
1577,74
1578,26
1579,85
1580,31
1581,82
1582,67
1583,74
1584,46
1585,90
1586,29
1587,88
1588,20
1589,53
1590,86
1591,63
1592,6
1593,95
1594,12
1595,50
1596,95
1597,50
1598,15
1599,87
1600,27
1601,22
1602,7
1603,7
1604,78
1605,1
1606,51
1607,76
1608,64
1609,21
1610,26
1611,68
1612,46
1613,17
1614,61
1615,99
1616,26
1617,52
1618,8
1619,46
1620,40
1621,71
1622,56
1623,14
1624,9
1625,84
1626,54
1627,46
1628,53
1629,70
1630,52
1631,18
1632,30
1633,33
1634,49
1635,95
1636,90
1637,67
1638,63
1639,83
1640,30
1641,12
1642,4
1643,81
1644,72
1645,36
1646,80
1647,68
1648,11
1649,46
1650,21
1651,4
1652,21
1653,97
1654,20
1655,91
1656,31
1657,56
1658,60
1659,82
1660,68
1661,39
1662,18
1663,55
1664,27
1665,36
1666,18
1667,55
1668,7
1669,8
1670,21
1671,87
1672,58
1673,39
1674,57
1675,88
1676,27
1677,27
1678,11
1679,35
1680,55
1681,98
1682,40
1683,7
1684,54
1685,73
1686,40
1687,21
1688,87
1689,39
1690,53
1691,78
1692,62
1693,47
1694,63
1695,25
1696,22
1697,61
1698,64
1699,64
1700,73
1701,52
1702,99
1703,69
1704,76
1705,7
1706,17
1707,73
1708,72
1709,56
1710,43
1711,34
1712,12
1713,30
1714,40
1715,73
1716,35
1717,11
1718,78
1719,23
1720,24
1721,43
1722,67
1723,29
1724,53
1725,31
1726,85
1727,95
1728,35
1729,44
1730,2
1731,15
1732,34
1733,70
1734,21
1735,74
1736,28
1737,17
1738,29
1739,62
1740,98
1741,92
1742,48
1743,5
1744,62
1745,74
1746,73
1747,84
1748,32
1749,68
1750,51
1751,69
1752,12
1753,1
1754,4
1755,87
1756,65
1757,100
1758,69
1759,18
1760,59
1761,25
1762,47
1763,92
1764,40
1765,22
1766,24
1767,36
1768,77
1769,24
1770,64
1771,45
1772,94
1773,61
1774,46
1775,26
1776,58
1777,24
1778,1
1779,29
1780,26
1781,31
1782,40
1783,16
1784,60
1785,17
1786,7
1787,49
1788,11
1789,23
1790,74
1791,27
1792,81
1793,12
1794,100
1795,23
1796,62
1797,9
1798,26
1799,54
1800,42
1801,56
1802,48
1803,9
1804,49
1805,96
1806,28
1807,66
1808,31
1809,29
1810,25
1811,67
1812,90
1813,76
1814,82
1815,25
1816,64
1817,45
1818,18
1819,9
1820,92
1821,91
1822,10
1823,75
1824,42
1825,82
1826,73
1827,32
1828,51
1829,38
1830,2
1831,18
1832,14
1833,10
1834,7
1835,88
1836,54
1837,5
1838,61
1839,57
1840,7
1841,76
1842,40
1843,66
1844,28
1845,55
1846,2
1847,82
1848,90
1849,21
1850,70
1851,74
1852,87
1853,4
1854,15
1855,49
1856,67
1857,74
1858,59
1859,91
1860,2
1861,44
1862,26
1863,35
1864,68
1865,37
1866,17
1867,16
1868,3
1869,9
1870,95
1871,76
1872,74
1873,19
1874,76
1875,97
1876,93
1877,41
1878,73
1879,3
1880,59
1881,49
1882,73
1883,29
1884,99
1885,99
1886,9
1887,59
1888,61
1889,75
1890,8
1891,42
1892,87
1893,45
1894,31
1895,84
1896,47
1897,98
1898,45
1899,27
1900,7
1901,97
1902,52
1903,78
1904,32
1905,53
1906,89
1907,33
1908,21
1909,93
1910,34
1911,67
1912,60
1913,53
1914,96
1915,38
1916,98
1917,17
1918,81
1919,47
1920,39
1921,29
1922,39
1923,84
1924,7
1925,72
1926,50
1927,18
1928,56
1929,38
1930,25
1931,4
1932,85
1933,77
1934,25
1935,27
1936,30
1937,69
1938,82
1939,59
1940,3
1941,93
1942,42
1943,6
1944,6
1945,48
1946,19
1947,13
1948,54
1949,33
1950,18
1951,69
1952,79
1953,68
1954,67
1955,26
1956,28
1957,60
1958,23
1959,50
1960,47
1961,32
1962,6
1963,73
1964,18
1965,32
1966,24
1967,15
1968,52
1969,27
1970,7
1971,51
1972,17
1973,65
1974,52
1975,73
1976,82
1977,74
1978,15
1979,97
1980,37
1981,59
1982,45
1983,28
1984,87
1985,79
1986,11
1987,76
1988,29
1989,17
1990,37
1991,97
1992,5
1993,67
1994,10
1995,99
1996,47
1997,4
1998,61
1999,27
2000,8
2001,17
2002,94
2003,19
2004,93
2005,96
2006,32
2007,96
2008,89
2009,7
2010,14
2011,28
2012,99
2013,14
2014,17
2015,22
2016,2
2017,37
2018,96
2019,94
2020,2
2021,88
2022,60
2023,48
2024,74
2025,12
2026,91
2027,36
2028,63
2029,2
2030,98
2031,90
2032,23
2033,47
2034,43
2035,99
2036,34
2037,94
2038,15
2039,22
2040,24
2041,80
2042,27
2043,35
2044,9
2045,43
2046,26
2047,95
2048,92
2049,94
2050,87
2051,72
2052,32
2053,62
2054,50
2055,10
2056,74
2057,39
2058,73
2059,83
2060,50
2061,80
2062,8
2063,38
2064,78
2065,84
2066,3
2067,67
2068,28
2069,83
2070,45
2071,60
2072,40
2073,4
2074,99
2075,52
2076,78
2077,9
2078,63
2079,68
2080,27
2081,37
2082,17
2083,29
2084,44
2085,19
2086,3
2087,54
2088,94
2089,43
2090,63
2091,62
2092,61
2093,22
2094,46
2095,82
2096,27
2097,71
2098,5
2099,61
2100,34
2101,95
2102,25
2103,36
2104,88
2105,30
2106,16
2107,87
2108,21
2109,15
2110,69
2111,29
2112,66
2113,14
2114,38
2115,7
2116,13
2117,27
2118,19
2119,42
2120,53
2121,50
2122,33
2123,61
2124,68
2125,87
2126,61
2127,68
2128,38
2129,92
2130,99
2131,82
2132,26
2133,57
2134,42
2135,43
2136,8
2137,84
2138,90
2139,54
2140,68
2141,52
2142,23
2143,36
2144,84
2145,70
2146,51
2147,58
2148,40
2149,17
2150,41
2151,32
2152,9
2153,93
2154,16
2155,99
2156,77
2157,29
2158,74
2159,26
2160,1
2161,74
2162,29
2163,94
2164,60
2165,88
2166,87
2167,44
2168,95
2169,8
2170,81
2171,25
2172,70
2173,33
2174,59
2175,30
2176,31
2177,27
2178,96
2179,15
2180,71
2181,40
2182,53
2183,43
2184,76
2185,87
2186,67
2187,30
2188,44
2189,53
2190,74
2191,1
2192,86
2193,7
2194,86
2195,60
2196,11
2197,17
2198,97
2199,3
2200,1
2201,33
2202,16
2203,98
2204,57
2205,17
2206,36
2207,53
2208,80
2209,95
2210,55
2211,20
2212,66
2213,71
2214,93
2215,33
2216,58
2217,41
2218,35
2219,19
2220,65
2221,6
2222,60
2223,63
2224,52
2225,58
2226,68
2227,66
2228,47
2229,3
2230,20
2231,43
2232,8
2233,8
2234,52
2235,47
2236,32
2237,21
2238,83
2239,19
2240,99
2241,14
2242,5
2243,64
2244,68
2245,30
2246,33
2247,75
2248,97
2249,74
2250,80
2251,18
2252,33
2253,8
2254,8
2255,98
2256,14
2257,60
2258,29
2259,28
2260,5
2261,66
2262,21
2263,33
2264,91
2265,7
2266,40
2267,21
2268,41
2269,32
2270,85
2271,70
2272,37
2273,33
2274,79
2275,24
2276,28
2277,74
2278,73
2279,77
2280,82
2281,88
2282,16
2283,33
2284,64
2285,81
2286,11
2287,95
2288,33
2289,61
2290,12
2291,30
2292,62
2293,47
2294,62
2295,91
2296,15
2297,55
2298,19
2299,13
2300,85
2301,7
2302,75
2303,81
2304,93
2305,39
2306,55
2307,23
2308,92
2309,10
2310,21
2311,48
2312,70
2313,94
2314,20
2315,35
2316,77
2317,59
2318,14
2319,86
2320,23
2321,13
2322,29
2323,68
2324,18
2325,25
2326,87
2327,10
2328,74
2329,78
2330,94
2331,84
2332,14
2333,30
2334,1
2335,97
2336,58
2337,41
2338,96
2339,76
2340,100
2341,13
2342,5
2343,59
2344,100
2345,6
2346,74
2347,51
2348,100
2349,24
2350,6
2351,44
2352,65
2353,35
2354,98
2355,59
2356,6
2357,44
2358,46
2359,79
2360,84
2361,45
2362,7
2363,82
2364,5
2365,94
2366,40
2367,56
2368,10
2369,75
2370,15
2371,20
2372,35
2373,78
2374,65
2375,80
2376,45
2377,53
2378,20
2379,76
2380,60
2381,95
2382,59
2383,61
2384,72
2385,53
2386,46
2387,80
2388,46
2389,30
2390,67
2391,14
2392,51
2393,83
2394,11
2395,92
2396,31
2397,45
2398,78
2399,78
2400,73
2401,67
2402,62
2403,46
2404,4
2405,25
2406,63
2407,31
2408,18
2409,7
2410,26
2411,1
2412,8
2413,75
2414,39
2415,61
2416,18
2417,51
2418,5
2419,87
2420,52
2421,100
2422,72
2423,54
2424,96
2425,69
2426,27
2427,50
2428,53
2429,12
2430,45
2431,42
2432,59
2433,56
2434,13
2435,14
2436,48
2437,97
2438,55
2439,35
2440,94
2441,22
2442,99
2443,29
2444,68
2445,96
2446,50
2447,54
2448,27
2449,68
2450,58
2451,62
2452,59
2453,77
2454,12
2455,48
2456,60
2457,41
2458,58
2459,89
2460,46
2461,2
2462,67
2463,16
2464,4
2465,28
2466,66
2467,90
2468,76
2469,61
2470,45
2471,3
2472,95
2473,51
2474,29
2475,23
2476,75
2477,27
2478,98
2479,58
2480,95
2481,3
2482,53
2483,5
2484,19
2485,28
2486,26
2487,12
2488,96
2489,62
2490,47
2491,96
2492,82
2493,73
2494,28
2495,12
2496,84
2497,27
2498,27
2499,46
2500,10
2501,77
2502,20
2503,37
2504,20
2505,24
2506,75
2507,66
2508,55
2509,54
2510,9
2511,10
2512,30
2513,34
2514,1
2515,61
2516,81
2517,21
2518,24
2519,2
2520,11
2521,58
2522,9
2523,74
2524,7
2525,29
2526,26
2527,89
2528,14
2529,64
2530,3
2531,98
2532,38
2533,41
2534,41
2535,88
2536,64
2537,94
2538,65
2539,59
2540,59
2541,53
2542,45
2543,95
2544,61
2545,33
2546,19
2547,7
2548,94
2549,17
2550,5
2551,20
2552,53
2553,11
2554,3
2555,39
2556,71
2557,83
2558,34
2559,78
2560,12
2561,16
2562,88
2563,80
2564,88
2565,33
2566,1
2567,9
2568,89
2569,29
2570,21
2571,12
2572,21
2573,62
2574,12
2575,68
2576,4
2577,75
2578,41
2579,81
2580,31
2581,10
2582,73
2583,55
2584,27
2585,98
2586,67
2587,37
2588,40
2589,32
2590,4
2591,9
2592,19
2593,87
2594,31
2595,38
2596,54
2597,2
2598,83
2599,10
2600,2
2601,10
2602,51
2603,10
2604,12
2605,10
2606,55
2607,52
2608,75
2609,72
2610,89
2611,71
2612,59
2613,96
2614,58
2615,53
2616,48
2617,36
2618,11
2619,47
2620,88
2621,87
2622,46
2623,16
2624,6
2625,33
2626,43
2627,26
2628,33
2629,59
2630,79
2631,19
2632,23
2633,90
2634,59
2635,12
2636,80
2637,30
2638,94
2639,39
2640,8
2641,23
2642,5
2643,85
2644,86
2645,42
2646,37
2647,59
2648,75
2649,76
2650,3
2651,2
2652,29
2653,33
2654,45
2655,6
2656,81
2657,24
2658,40
2659,31
2660,87
2661,16
2662,44
2663,24
2664,57
2665,80
2666,24
2667,85
2668,29
2669,19
2670,25
2671,41
2672,65
2673,15
2674,18
2675,100
2676,27
2677,50
2678,44
2679,65
2680,67
2681,89
2682,81
2683,75
2684,51
2685,67
2686,37
2687,46
2688,40
2689,48
2690,53
2691,11
2692,1
2693,28
2694,90
2695,47
2696,56
2697,19
2698,1
2699,62
2700,31
2701,100
2702,89
2703,87
2704,68
2705,26
2706,21
2707,99
2708,60
2709,68
2710,1
2711,13
2712,20
2713,94
2714,15
2715,100
2716,88
2717,6
2718,71
2719,70
2720,51
2721,5
2722,86
2723,59
2724,16
2725,61
2726,20
2727,38
2728,90
2729,52
2730,54
2731,88
2732,24
2733,25
2734,79
2735,28
2736,36
2737,73
2738,96
2739,51
2740,5
2741,34
2742,97
2743,26
2744,68
2745,68
2746,67
2747,58
2748,53
2749,18
2750,9
2751,28
2752,98
2753,85
2754,70
2755,96
2756,67
2757,67
2758,31
2759,92
2760,22
2761,4
2762,88
2763,31
2764,83
2765,29
2766,67
2767,84
2768,70
2769,74
2770,28
2771,38
2772,91
2773,8
2774,96
2775,86
2776,22
2777,16
2778,59
2779,1
2780,79
2781,88
2782,81
2783,34
2784,74
2785,68
2786,2
2787,40
2788,72
2789,87
2790,44
2791,67
2792,72
2793,65
2794,40
2795,48
2796,83
2797,61
2798,23
2799,73
2800,67
2801,47
2802,44
2803,54
2804,63
2805,21
2806,40
2807,51
2808,59
2809,29
2810,34
2811,44
2812,92
2813,25
2814,9
2815,20
2816,62
2817,82
2818,22
2819,19
2820,8
2821,81
2822,88
2823,15
2824,32
2825,49
2826,46
2827,50
2828,2
2829,67
2830,41
2831,33
2832,33
2833,83
2834,84
2835,19
2836,85
2837,89
2838,54
2839,3
2840,77
2841,93
2842,45
2843,12
2844,20
2845,10
2846,11
2847,36
2848,60
2849,19
2850,53
2851,61
2852,47
2853,96
2854,74
2855,16
2856,29
2857,60
2858,88
2859,81
2860,19
2861,20
2862,66
2863,10
2864,60
2865,68
2866,3
2867,1
2868,3
2869,64
2870,83
2871,4
2872,62
2873,74
2874,64
2875,16
2876,9
2877,53
2878,59
2879,28
2880,18
2881,100
2882,31
2883,74
2884,19
2885,14
2886,89
2887,60
2888,22
2889,64
2890,87
2891,20
2892,32
2893,13
2894,82
2895,89
2896,16
2897,47
2898,24
2899,10
2900,31
2901,94
2902,27
2903,80
2904,43
2905,89
2906,72
2907,5
2908,13
2909,82
2910,59
2911,17
2912,4
2913,47
2914,19
2915,17
2916,78
2917,40
2918,39
2919,88
2920,81
2921,82
2922,13
2923,83
2924,73
2925,84
2926,52
2927,81
2928,72
2929,11
2930,83
2931,17
2932,54
2933,43
2934,20
2935,39
2936,82
2937,58
2938,33
2939,13
2940,95
2941,95
2942,75
2943,66
2944,2
2945,85
2946,96
2947,47
2948,12
2949,24
2950,34
2951,28
2952,76
2953,68
2954,48
2955,65
2956,26
2957,28
2958,4
2959,45
2960,9
2961,42
2962,27
2963,86
2964,11
2965,83
2966,29
2967,90
2968,43
2969,79
2970,10
2971,29
2972,40
2973,38
2974,55
2975,53
2976,51
2977,15
2978,39
2979,32
2980,93
2981,47
2982,38
2983,32
2984,78
2985,75
2986,8
2987,61
2988,99
2989,36
2990,2
2991,84
2992,8
2993,2
2994,63
2995,46
