family_id,assigned_day
920,78
921,31
922,6
923,96
924,43
925,71
926,33
927,74
928,86
929,69
930,2
931,35
932,12
933,73
934,38
935,26
936,63
937,27
938,83
939,45
940,31
941,23
942,57
943,82
944,87
945,74
946,72
947,28
948,38
949,1
950,20
951,88
952,13
953,74
954,80
955,63
956,16
957,16
958,24
959,42
960,50
961,53
962,44
963,33
964,75
965,61
966,59
967,40
968,2
969,86
970,97
971,13
972,90
973,82
974,44
975,61
976,18
977,54
978,59
979,94
980,38
981,12
982,14
983,94
984,2
985,44
986,78
987,41
988,11
989,62
990,50
991,75
992,54
993,46
994,39
995,35
996,57
997,50
998,3
999,80
1000,25
1001,20
1002,46
1003,29
1004,60
1005,31
1006,84
1007,1
1008,79
1009,75
1010,99
1011,24
1012,35
1013,11
1014,52
1015,17
1016,9
1017,5
1018,16
1019,75
1020,60
1021,75
1022,100
1023,60
1024,24
1025,71
1026,18
1027,70
1028,13
1029,41
1030,59
1031,94
1032,5
1033,72
1034,17
1035,2
1036,7
1037,66
1038,94
1039,66
1040,23
1041,96
1042,15
1043,16
1044,68
1045,73
1046,54
1047,15
1048,72
1049,67
1050,81
1051,59
1052,1
1053,84
1054,98
1055,81
1056,27
1057,72
1058,98
1059,1
1060,23
1061,65
1062,99
1063,98
1064,75
1065,88
1066,2
1067,70
1068,3
1069,98
1070,49
1071,94
1072,59
1073,32
1074,86
1075,79
1076,27
1077,14
1078,92
1079,59
1080,72
1081,68
1082,76
1083,96
1084,62
1085,75
1086,20
1087,22
1088,92
1089,60
1090,91
1091,56
1092,33
1093,48
1094,62
1095,19
1096,26
1097,55
1098,16
1099,59
1100,13
1101,68
1102,12
1103,62
1104,3
1105,45
1106,3
1107,75
1108,25
1109,5
1110,1
1111,100
1112,67
1113,62
1114,11
1115,31
1116,74
1117,7
1118,73
1119,34
1120,33
1121,97
1122,64
1123,26
1124,84
1125,26
1126,21
1127,68
1128,14
1129,79
1130,12
1131,73
1132,46
1133,3
1134,59
1135,100
1136,97
1137,42
1138,74
1139,42
1140,36
1141,87
1142,28
1143,87
1144,61
1145,53
1146,81
1147,62
1148,26
1149,59
1150,23
1151,25
1152,76
1153,77
1154,55
1155,75
1156,96
1157,15
1158,39
1159,17
1160,96
1161,23
1162,65
1163,18
1164,46
1165,79
1166,36
1167,83
1168,17
1169,25
1170,16
1171,80
1172,2
1173,55
1174,40
1175,60
1176,54
1177,52
1178,97
1179,69
1180,11
1181,56
1182,11
1183,66
1184,92
1185,89
1186,2
1187,75
1188,4
1189,94
1190,4
1191,75
1192,7
1193,4
1194,47
1195,43
1196,67
1197,5
1198,50
1199,16
1200,16
1201,75
1202,53
1203,100
1204,25
1205,9
1206,33
1207,26
1208,43
1209,74
1210,53
1211,49
1212,88
1213,50
1214,3
1215,94
1216,68
1217,41
1218,1
1219,2
1220,84
1221,80
1222,70
1223,58
1224,8
1225,25
1226,10
1227,18
1228,19
1229,21
1230,40
1231,87
1232,67
1233,71
1234,52
1235,65
1236,82
1237,43
1238,96
1239,50
1240,33
1241,60
1242,14
1243,58
1244,44
1245,80
1246,2
1247,81
1248,39
1249,86
1250,38
1251,29
1252,4
1253,72
1254,37
1255,89
1256,79
1257,88
1258,60
1259,70
1260,38
1261,99
1262,16
1263,91
1264,98
1265,5
1266,37
1267,23
1268,54
1269,28
1270,54
1271,95
1272,89
1273,27
1274,87
1275,71
1276,7
1277,49
1278,82
1279,57
1280,9
1281,76
1282,81
1283,29
1284,2
1285,70
1286,97
1287,91
1288,74
1289,39
1290,77
1291,34
1292,35
1293,12
1294,75
1295,93
1296,25
1297,96
1298,31
1299,99
1300,40
1301,9
1302,27
1303,80
1304,54
1305,5
1306,22
1307,60
1308,58
1309,57
1310,55
1311,45
1312,96
1313,88
1314,26
1315,31
1316,89
1317,26
1318,39
1319,43
1320,54
1321,19
1322,8
1323,96
1324,80
1325,23
1326,51
1327,14
1328,53
1329,5
1330,90
1331,92
1332,82
1333,53
1334,55
1335,89
1336,43
1337,78
1338,85
1339,77
1340,23
1341,13
1342,88
1343,34
1344,19
1345,32
1346,28
1347,5
1348,30
1349,54
1350,19
1351,81
1352,43
1353,11
1354,14
1355,54
1356,49
1357,82
1358,38
1359,16
1360,98
1361,3
1362,83
1363,99
1364,41
1365,91
1366,14
1367,2
1368,98
1369,87
1370,43
1371,85
1372,75
1373,3
1374,4
1375,32
1376,94
1377,18
1378,73
1379,23
1380,80
1381,43
1382,67
1383,29
1384,59
1385,87
1386,10
1387,5
1388,63
1389,74
1390,42
1391,74
1392,53
1393,11
1394,99
1395,17
1396,90
1397,2
1398,73
1399,59
1400,22
1401,53
1402,59
1403,63
1404,27
1405,56
1406,26
1407,44
1408,45
1409,95
1410,53
1411,54
1412,86
1413,86
1414,65
1415,18
1416,3
1417,73
1418,42
1419,9
1420,77
1421,23
1422,91
1423,2
1424,99
1425,80
1426,43
1427,43
1428,32
1429,63
1430,20
1431,49
1432,33
1433,100
1434,16
1435,99
1436,69
1437,47
1438,7
1439,69
1440,23
1441,17
1442,12
1443,3
1444,81
1445,46
1446,7
1447,74
1448,89
1449,51
1450,66
1451,50
1452,28
1453,73
1454,25
1455,58
1456,8
1457,88
1458,20
1459,53
1460,2
1461,58
1462,40
1463,96
1464,59
1465,65
1466,64
1467,20
1468,100
1469,88
1470,33
1471,48
1472,94
1473,60
1474,99
1475,94
1476,69
1477,47
1478,65
1479,88
1480,23
1481,80
1482,23
1483,85
1484,16
1485,67
1486,99
1487,74
1488,54
1489,40
1490,62
1491,97
1492,41
1493,41
1494,46
1495,81
1496,49
1497,20
1498,96
1499,64
1500,83
1501,96
1502,84
1503,14
1504,17
1505,66
1506,19
1507,18
1508,88
1509,62
1510,34
1511,28
1512,48
1513,40
1514,95
1515,77
1516,82
1517,8
1518,27
1519,92
1520,48
1521,20
1522,86
1523,80
1524,11
1525,72
1526,18
1527,47
1528,96
1529,46
1530,90
1531,26
1532,47
1533,66
1534,38
1535,18
1536,54
1537,1
1538,16
1539,52
1540,99
1541,15
1542,22
1543,16
1544,69
1545,80
1546,52
1547,47
1548,2
1549,49
1550,75
1551,7
1552,24
1553,53
1554,10
1555,37
1556,81
1557,64
1558,2
1559,29
1560,55
1561,17
1562,7
1563,6
1564,59
1565,82
1566,15
1567,37
1568,40
1569,52
1570,94
1571,91
1572,81
1573,82
1574,60
1575,59
1576,91
1577,74
1578,26
1579,3
1580,31
1581,10
1582,67
1583,31
1584,9
1585,90
1586,29
1587,88
1588,20
1589,76
1590,86
1591,89
1592,6
1593,66
1594,60
1595,50
1596,95
1597,50
1598,15
1599,44
1600,27
1601,22
1602,7
1603,7
1604,78
1605,3
1606,51
1607,76
1608,26
1609,21
1610,2
1611,68
1612,46
1613,9
1614,61
1615,83
1616,55
1617,55
1618,8
1619,46
1620,40
1621,71
1622,45
1623,14
1624,9
1625,84
1626,54
1627,46
1628,53
1629,70
1630,63
1631,18
1632,30
1633,14
1634,49
1635,95
1636,90
1637,67
1638,39
1639,83
1640,30
1641,12
1642,4
1643,81
1644,72
1645,36
1646,80
1647,68
1648,11
1649,46
1650,21
1651,4
1652,21
1653,45
1654,40
1655,68
1656,31
1657,56
1658,60
1659,82
1660,68
1661,39
1662,18
1663,19
1664,10
1665,36
1666,82
1667,53
1668,7
1669,8
1670,88
1671,63
1672,58
1673,39
1674,57
1675,88
1676,27
1677,27
1678,11
1679,26
1680,55
1681,33
1682,40
1683,7
1684,54
1685,91
1686,40
1687,21
1688,87
1689,39
1690,47
1691,92
1692,62
1693,23
1694,45
1695,25
1696,17
1697,61
1698,67
1699,12
1700,73
1701,73
1702,99
1703,69
1704,9
1705,89
1706,17
1707,57
1708,72
1709,56
1710,43
1711,34
1712,47
1713,54
1714,64
1715,17
1716,35
1717,11
1718,10
1719,23
1720,24
1721,43
1722,67
1723,29
1724,60
1725,7
1726,85
1727,95
1728,35
1729,46
1730,2
1731,15
1732,34
1733,11
1734,21
1735,1
1736,28
1737,7
1738,29
1739,62
1740,12
1741,27
1742,48
1743,5
1744,52
1745,74
1746,73
1747,84
1748,21
1749,68
1750,51
1751,31
1752,67
1753,64
1754,4
1755,66
1756,65
1757,75
1758,55
1759,27
1760,59
1761,42
1762,47
1763,25
1764,40
1765,22
1766,24
1767,36
1768,25
1769,24
1770,97
1771,85
1772,94
1773,61
1774,46
1775,79
1776,58
1777,24
1778,35
1779,29
1780,26
1781,31
1782,40
1783,16
1784,60
1785,80
1786,7
1787,49
1788,11
1789,1
1790,74
1791,27
1792,81
1793,28
1794,100
1795,23
1796,62
1797,9
1798,30
1799,54
1800,42
1801,56
1802,48
1803,9
1804,49
1805,98
1806,28
1807,66
1808,31
1809,29
1810,5
1811,67
1812,90
1813,62
1814,82
1815,58
1816,68
1817,45
1818,2
1819,3
1820,92
1821,68
1822,10
1823,74
1824,42
1825,82
1826,73
1827,32
1828,51
1829,79
1830,2
1831,18
1832,5
1833,10
1834,7
1835,88
1836,54
1837,20
1838,61
1839,57
1840,7
1841,76
1842,40
1843,66
1844,75
1845,55
1846,2
1847,82
1848,40
1849,21
1850,70
1851,74
1852,87
1853,4
1854,15
1855,49
1856,62
1857,33
1858,59
1859,91
1860,2
1861,44
1862,26
1863,17
1864,68
1865,37
1866,17
1867,16
1868,73
1869,9
1870,37
1871,76
1872,74
1873,19
1874,76
1875,74
1876,93
1877,41
1878,73
1879,3
1880,25
1881,49
1882,73
1883,29
1884,99
1885,81
1886,9
1887,59
1888,61
1889,75
1890,8
1891,42
1892,87
1893,53
1894,31
1895,84
1896,63
1897,98
1898,45
1899,27
1900,7
1901,97
1902,52
1903,80
1904,75
1905,53
1906,89
1907,33
1908,21
1909,93
1910,34
1911,67
1912,60
1913,53
1914,31
1915,15
1916,98
1917,17
1918,5
1919,87
1920,30
1921,29
1922,39
1923,84
1924,97
1925,89
1926,50
1927,18
1928,56
1929,38
1930,71
1931,4
1932,85
1933,77
1934,25
1935,27
1936,30
1937,69
1938,3
1939,59
1940,3
1941,51
1942,42
1943,6
1944,3
1945,48
1946,19
1947,13
1948,54
1949,61
1950,53
1951,25
1952,79
1953,55
1954,67
1955,26
1956,38
1957,83
1958,1
1959,50
1960,47
1961,32
1962,6
1963,73
1964,18
1965,32
1966,24
1967,15
1968,77
1969,27
1970,7
1971,94
1972,17
1973,65
1974,52
1975,73
1976,82
1977,89
1978,15
1979,97
1980,37
1981,59
1982,20
1983,28
1984,87
1985,79
1986,11
1987,76
1988,29
1989,17
1990,37
1991,97
1992,5
1993,67
1994,93
1995,83
1996,47
1997,90
1998,61
1999,27
2000,38
2001,17
2002,64
2003,19
2004,67
2005,93
2006,32
2007,96
2008,89
2009,7
2010,14
2011,25
2012,87
2013,14
2014,74
2015,22
2016,25
2017,37
2018,96
2019,94
2020,2
2021,88
2022,65
2023,48
2024,74
2025,12
2026,32
2027,36
2028,16
2029,2
2030,98
2031,54
2032,23
2033,51
2034,43
2035,99
2036,66
2037,94
2038,15
2039,22
2040,24
2041,80
2042,71
2043,35
2044,9
2045,43
2046,55
2047,99
2048,92
2049,94
2050,87
2051,35
2052,32
2053,62
2054,55
2055,10
2056,74
2057,39
2058,73
2059,83
2060,50
2061,80
2062,8
2063,38
2064,90
2065,39
2066,17
2067,78
2068,28
2069,17
2070,45
2071,60
2072,40
2073,4
2074,99
2075,52
2076,78
2077,9
2078,63
2079,68
2080,1
2081,37
2082,49
2083,29
2084,44
2085,19
2086,13
2087,92
2088,48
2089,43
2090,63
2091,62
2092,24
2093,22
2094,46
2095,82
2096,27
2097,71
2098,36
2099,64
2100,34
2101,1
2102,25
2103,36
2104,88
2105,30
2106,16
2107,87
2108,21
2109,15
2110,69
2111,29
2112,66
2113,14
2114,38
2115,87
2116,13
2117,27
2118,19
2119,42
2120,7
2121,50
2122,33
2123,61
2124,68
2125,87
2126,61
2127,49
2128,38
2129,52
2130,99
2131,40
2132,26
2133,57
2134,42
2135,72
2136,8
2137,83
2138,40
2139,45
2140,68
2141,56
2142,96
2143,36
2144,84
2145,70
2146,32
2147,67
2148,16
2149,48
2150,41
2151,32
2152,9
2153,32
2154,16
2155,96
2156,77
2157,29
2158,95
2159,26
2160,1
2161,77
2162,29
2163,94
2164,44
2165,88
2166,58
2167,44
2168,95
2169,8
2170,81
2171,25
2172,70
2173,33
2174,9
2175,30
2176,31
2177,27
2178,96
2179,15
2180,24
2181,40
2182,53
2183,43
2184,76
2185,87
2186,62
2187,30
2188,1
2189,53
2190,74
2191,1
2192,90
2193,7
2194,86
2195,60
2196,11
2197,49
2198,97
2199,3
2200,93
2201,33
2202,16
2203,98
2204,57
2205,17
2206,36
2207,63
2208,80
2209,95
2210,10
2211,20
2212,66
2213,33
2214,100
2215,33
2216,58
2217,41
2218,35
2219,19
2220,65
2221,6
2222,60
2223,24
2224,52
2225,58
2226,68
2227,66
2228,76
2229,3
2230,20
2231,43
2232,31
2233,8
2234,46
2235,47
2236,88
2237,21
2238,83
2239,19
2240,99
2241,59
2242,67
2243,10
2244,68
2245,30
2246,33
2247,75
2248,89
2249,74
2250,80
2251,18
2252,9
2253,8
2254,8
2255,98
2256,14
2257,60
2258,29
2259,28
2260,56
2261,66
2262,21
2263,72
2264,91
2265,7
2266,40
2267,21
2268,41
2269,16
2270,14
2271,46
2272,37
2273,33
2274,79
2275,24
2276,28
2277,24
2278,73
2279,4
2280,82
2281,88
2282,16
2283,33
2284,64
2285,81
2286,11
2287,95
2288,33
2289,61
2290,95
2291,30
2292,45
2293,47
2294,45
2295,66
2296,15
2297,55
2298,64
2299,13
2300,85
2301,1
2302,75
2303,81
2304,93
2305,39
2306,83
2307,23
2308,49
2309,10
2310,21
2311,48
2312,70
2313,24
2314,20
2315,35
2316,57
2317,4
2318,87
2319,65
2320,23
2321,13
2322,87
2323,68
2324,23
2325,85
2326,87
2327,10
2328,74
2329,78
2330,94
2331,84
2332,14
2333,30
2334,33
2335,97
2336,58
2337,41
2338,96
2339,90
2340,100
2341,13
2342,5
2343,59
2344,12
2345,6
2346,74
2347,40
2348,75
2349,24
2350,19
2351,44
2352,81
2353,35
2354,98
2355,59
2356,6
2357,44
2358,48
2359,79
2360,84
2361,78
2362,7
2363,82
2364,5
2365,64
2366,40
2367,31
2368,92
2369,75
2370,15
2371,20
2372,35
2373,78
2374,9
2375,100
2376,45
2377,47
2378,20
2379,76
2380,22
2381,95
2382,86
2383,61
2384,72
2385,53
2386,23
2387,80
2388,26
2389,30
2390,67
2391,32
2392,51
2393,18
2394,11
2395,24
2396,31
2397,45
2398,78
2399,10
2400,73
2401,67
2402,62
2403,46
2404,4
2405,25
2406,63
2407,52
2408,54
2409,7
2410,26
2411,96
2412,8
2413,75
2414,39
2415,61
2416,18
2417,51
2418,78
2419,1
2420,52
2421,100
2422,72
2423,12
2424,96
2425,69
2426,27
2427,50
2428,53
2429,12
2430,36
2431,42
2432,59
2433,56
2434,13
2435,14
2436,48
2437,97
2438,55
2439,35
2440,94
2441,22
2442,5
2443,29
2444,68
2445,96
2446,50
2447,54
2448,27
2449,39
2450,58
2451,62
2452,29
2453,31
2454,12
2455,48
2456,60
2457,41
2458,58
2459,89
2460,76
2461,2
2462,67
2463,16
2464,4
2465,31
2466,66
2467,40
2468,76
2469,61
2470,45
2471,79
2472,69
2473,51
2474,29
2475,23
2476,75
2477,27
2478,1
2479,58
2480,95
2481,39
2482,53
2483,85
2484,19
2485,28
2486,16
2487,12
2488,17
2489,62
2490,47
2491,96
2492,82
2493,73
2494,28
2495,12
2496,67
2497,82
2498,27
2499,46
2500,16
2501,77
2502,20
2503,37
2504,20
2505,16
2506,75
2507,66
2508,55
2509,92
2510,9
2511,10
2512,30
2513,11
2514,59
2515,61
2516,81
2517,17
2518,24
2519,2
2520,11
2521,58
2522,9
2523,1
2524,7
2525,29
2526,26
2527,89
2528,53
2529,64
2530,77
2531,98
2532,38
2533,41
2534,41
2535,88
2536,68
2537,94
2538,65
2539,59
2540,9
2541,53
2542,85
2543,95
2544,61
2545,33
2546,31
2547,7
2548,94
2549,80
2550,75
2551,1
2552,53
2553,11
2554,3
2555,59
2556,71
2557,77
2558,34
2559,78
2560,48
2561,69
2562,88
2563,80
2564,88
2565,33
2566,1
2567,9
2568,89
2569,29
2570,21
2571,46
2572,21
2573,85
2574,8
2575,10
2576,4
2577,75
2578,41
2579,81
2580,31
2581,10
2582,73
2583,19
2584,27
2585,98
2586,67
2587,37
2588,40
2589,62
2590,53
2591,9
2592,49
2593,87
2594,31
2595,38
2596,54
2597,2
2598,45
2599,10
2600,2
2601,10
2602,51
2603,46
2604,12
2605,10
2606,89
2607,52
2608,75
2609,72
2610,89
2611,71
2612,59
2613,96
2614,58
2615,53
2616,48
2617,36
2618,11
2619,25
2620,79
2621,78
2622,46
2623,16
2624,47
2625,40
2626,43
2627,26
2628,92
2629,59
2630,79
2631,19
2632,23
2633,90
2634,59
2635,76
2636,1
2637,30
2638,94
2639,14
2640,8
2641,23
2642,5
2643,85
2644,11
2645,42
2646,37
2647,59
2648,33
2649,14
2650,3
2651,2
2652,98
2653,33
2654,45
2655,1
2656,81
2657,24
2658,40
2659,31
2660,87
2661,79
2662,44
2663,24
2664,57
2665,80
2666,24
2667,85
2668,29
2669,16
2670,25
2671,33
2672,65
2673,15
2674,18
2675,100
2676,27
2677,50
2678,44
2679,17
2680,67
2681,89
2682,97
2683,75
2684,51
2685,67
2686,37
2687,40
2688,97
2689,48
2690,12
2691,71
2692,58
2693,28
2694,90
2695,47
2696,56
2697,76
2698,55
2699,60
2700,31
2701,31
2702,89
2703,87
2704,68
2705,26
2706,12
2707,23
2708,60
2709,68
2710,72
2711,79
2712,20
2713,94
2714,15
2715,100
2716,88
2717,6
2718,71
2719,11
2720,51
2721,5
2722,86
2723,59
2724,96
2725,52
2726,20
2727,38
2728,78
2729,52
2730,54
2731,88
2732,30
2733,25
2734,39
2735,28
2736,36
2737,68
2738,96
2739,51
2740,5
2741,34
2742,96
2743,95
2744,68
2745,92
2746,67
2747,58
2748,53
2749,38
2750,9
2751,28
2752,98
2753,85
2754,70
2755,96
2756,67
2757,67
2758,31
2759,92
2760,22
2761,4
2762,1
2763,31
2764,83
2765,29
2766,67
2767,84
2768,28
2769,74
2770,28
2771,38
2772,91
2773,8
2774,96
2775,62
2776,22
2777,16
2778,59
2779,15
2780,25
2781,88
2782,81
2783,34
2784,74
2785,76
2786,2
2787,40
2788,72
2789,87
2790,44
2791,26
2792,72
2793,65
2794,83
2795,48
2796,83
2797,61
2798,88
2799,73
2800,85
2801,47
2802,44
2803,54
2804,3
2805,18
2806,40
2807,51
2808,59
2809,29
2810,34
2811,24
2812,85
2813,25
2814,9
2815,20
2816,62
2817,82
2818,62
2819,84
2820,8
2821,55
2822,88
2823,15
2824,32
2825,49
2826,46
2827,39
2828,24
2829,67
2830,1
2831,60
2832,72
2833,45
2834,84
2835,97
2836,85
2837,89
2838,54
2839,3
2840,77
2841,17
2842,45
2843,12
2844,20
2845,10
2846,71
2847,36
2848,60
2849,19
2850,53
2851,61
2852,62
2853,96
2854,74
2855,16
2856,29
2857,60
2858,88
2859,81
2860,19
2861,20
2862,66
2863,29
2864,60
2865,92
2866,79
2867,38
2868,86
2869,2
2870,83
2871,90
2872,61
2873,90
2874,11
2875,16
2876,3
2877,53
2878,21
2879,38
2880,72
2881,100
2882,66
2883,77
2884,19
2885,14
2886,89
2887,57
2888,22
2889,32
2890,87
2891,20
2892,32
2893,13
2894,82
2895,89
2896,33
2897,90
2898,86
2899,73
2900,76
2901,64
2902,27
2903,80
2904,43
2905,89
2906,89
2907,5
2908,13
2909,82
2910,59
2911,95
2912,74
2913,47
2914,19
2915,94
2916,32
2917,40
2918,39
2919,88
2920,91
2921,82
2922,13
2923,83
2924,73
2925,84
2926,84
2927,16
2928,72
2929,11
2930,74
2931,17
2932,54
2933,45
2934,20
2935,39
2936,82
2937,58
2938,92
2939,13
2940,95
2941,99
2942,75
2943,84
2944,2
2945,54
2946,96
2947,47
2948,12
2949,24
2950,34
2951,28
2952,47
2953,61
2954,48
2955,65
2956,26
2957,28
2958,4
2959,45
2960,9
2961,1
2962,69
2963,86
2964,49
2965,83
2966,29
2967,85
2968,43
2969,79
2970,30
2971,29
2972,40
2973,38
2974,54
2975,69
2976,51
2977,15
2978,14
2979,32
2980,63
2981,47
2982,38
2983,32
2984,78
2985,29
2986,8
2987,61
2988,99
2989,36
2990,2
2991,4
2992,8
2993,2
2994,27
2995,46
