family_id,assigned_day
496,63
497,16
498,71
499,46
500,27
501,21
502,56
503,22
504,1
505,16
506,38
507,47
508,35
509,37
510,82
511,43
512,58
513,64
514,3
515,14
516,42
517,8
518,24
519,24
520,4
521,66
522,32
523,4
524,96
525,19
526,59
527,16
528,68
529,25
530,61
531,45
532,4
533,26
534,14
535,12
536,91
537,23
538,83
539,9
540,31
541,86
542,22
543,53
544,16
545,79
546,80
547,60
548,88
549,44
550,73
551,3
552,35
553,83
554,53
555,10
556,98
557,78
558,20
559,21
560,55
561,20
562,89
563,47
564,82
565,91
566,45
567,1
568,80
569,25
570,16
571,98
572,62
573,19
574,88
575,94
576,70
577,31
578,92
579,77
580,49
581,42
582,20
583,35
584,87
585,3
586,37
587,40
588,51
589,82
590,90
591,55
592,40
593,23
594,61
595,19
596,82
597,81
598,74
599,43
600,15
601,2
602,12
603,1
604,15
605,12
606,76
607,81
608,94
609,94
610,51
611,57
612,10
613,96
614,61
615,58
616,44
617,100
618,2
619,42
620,52
621,95
622,99
623,75
624,78
625,51
626,33
627,3
628,23
629,62
630,95
631,10
632,64
633,51
634,70
635,30
636,80
637,40
638,26
639,30
640,43
641,81
642,73
643,12
644,19
645,98
646,48
647,57
648,38
649,65
650,47
651,46
652,16
653,95
654,10
655,73
656,68
657,48
658,35
659,69
660,54
661,31
662,18
663,6
664,24
665,60
666,48
667,81
668,10
669,61
670,18
671,67
672,44
673,87
674,76
675,64
676,4
677,95
678,28
679,23
680,27
681,61
682,15
683,40
684,26
685,34
686,83
687,51
688,88
689,37
690,38
691,8
692,13
693,8
694,70
695,8
696,46
697,85
698,10
699,35
700,14
701,8
702,7
703,66
704,77
705,14
706,95
707,16
708,46
709,39
710,39
711,14
712,36
713,25
714,10
715,33
716,49
717,66
718,31
719,1
720,84
721,45
722,49
723,92
724,81
725,69
726,18
727,98
728,76
729,32
730,20
731,37
732,10
733,40
734,8
735,17
736,80
737,12
738,92
739,65
740,1
741,81
742,99
743,11
744,41
745,25
746,60
747,25
748,46
749,65
750,96
751,71
752,4
753,30
754,36
755,12
756,93
757,73
758,22
759,97
760,23
761,48
762,76
763,17
764,4
765,32
766,16
767,82
768,92
769,94
770,93
771,55
772,12
773,2
774,26
775,99
776,84
777,46
778,3
779,67
780,77
781,9
782,67
783,27
784,75
785,73
786,96
787,6
788,19
789,52
790,22
791,5
792,88
793,100
794,32
795,30
796,81
797,77
798,45
799,3
800,57
801,17
802,13
803,19
804,57
805,11
806,49
807,31
808,52
809,2
810,69
811,37
812,95
813,76
814,27
815,88
816,54
817,71
818,4
819,32
820,90
821,36
822,34
823,35
824,60
825,89
826,28
827,5
828,80
829,70
830,36
831,8
832,41
833,46
834,56
835,17
836,83
837,87
838,94
839,66
840,24
841,10
842,69
843,90
844,81
845,79
846,47
847,95
848,39
849,50
850,95
851,13
852,31
853,55
854,14
855,51
856,70
857,11
858,60
859,83
860,55
861,57
862,85
863,82
864,4
865,19
866,24
867,3
868,33
869,15
870,53
871,100
872,11
873,5
874,23
875,82
876,5
877,49
878,4
879,65
880,53
881,41
882,47
883,82
884,42
885,6
886,14
887,83
888,30
889,99
890,65
891,79
892,1
893,63
894,78
895,44
896,72
897,13
898,37
899,81
900,73
901,7
902,99
903,19
904,24
905,41
906,100
907,34
908,95
909,52
910,70
911,38
912,68
913,1
914,94
915,55
916,81
917,8
918,11
919,68
920,35
921,20
922,100
923,96
924,43
925,71
926,33
927,74
928,72
929,69
930,2
931,35
932,12
933,1
934,38
935,26
936,63
937,27
938,46
939,45
940,31
941,23
942,57
943,82
944,87
945,55
946,97
947,28
948,38
949,86
950,20
951,8
952,54
953,46
954,80
955,63
956,66
957,16
958,61
959,42
960,50
961,53
962,44
963,33
964,75
965,61
966,59
967,63
968,2
969,86
970,97
971,5
972,90
973,82
974,44
975,1
976,18
977,54
978,59
979,8
980,48
981,12
982,1
983,96
984,2
985,44
986,76
987,87
988,11
989,62
990,50
991,69
992,54
993,46
994,39
995,87
996,10
997,50
998,3
999,80
1000,25
1001,25
1002,70
1003,29
1004,45
1005,31
1006,95
1007,69
1008,73
1009,85
1010,99
1011,50
1012,67
1013,11
1014,30
1015,9
1016,9
1017,5
1018,16
1019,75
1020,60
1021,37
1022,100
1023,78
1024,24
1025,71
1026,18
1027,54
1028,43
1029,41
1030,83
1031,94
1032,5
1033,52
1034,58
1035,83
1036,25
1037,66
1038,29
1039,66
1040,23
1041,95
1042,15
1043,16
1044,68
1045,73
1046,54
1047,15
1048,17
1049,55
1050,81
1051,59
1052,9
1053,33
1054,55
1055,81
1056,27
1057,17
1058,79
1059,1
1060,23
1061,65
1062,24
1063,25
1064,75
1065,1
1066,2
1067,75
1068,3
1069,25
1070,49
1071,94
1072,59
1073,29
1074,54
1075,1
1076,26
1077,14
1078,37
1079,59
1080,72
1081,68
1082,76
1083,86
1084,89
1085,31
1086,20
1087,22
1088,65
1089,60
1090,91
1091,56
1092,33
1093,67
1094,90
1095,19
1096,14
1097,55
1098,16
1099,59
1100,67
1101,43
1102,89
1103,74
1104,22
1105,45
1106,8
1107,42
1108,47
1109,5
1110,90
1111,100
1112,67
1113,18
1114,11
1115,31
1116,74
1117,7
1118,74
1119,34
1120,33
1121,64
1122,64
1123,26
1124,84
1125,26
1126,21
1127,68
1128,14
1129,79
1130,20
1131,24
1132,46
1133,3
1134,59
1135,100
1136,97
1137,3
1138,10
1139,42
1140,52
1141,71
1142,68
1143,87
1144,3
1145,53
1146,81
1147,47
1148,41
1149,59
1150,23
1151,45
1152,19
1153,17
1154,88
1155,75
1156,96
1157,15
1158,92
1159,17
1160,96
1161,60
1162,17
1163,18
1164,46
1165,79
1166,36
1167,61
1168,90
1169,25
1170,16
1171,80
1172,2
1173,88
1174,40
1175,60
1176,54
1177,52
1178,32
1179,69
1180,11
1181,56
1182,11
1183,90
1184,92
1185,52
1186,2
1187,69
1188,4
1189,94
1190,4
1191,75
1192,7
1193,4
1194,47
1195,43
1196,67
1197,40
1198,50
1199,50
1200,16
1201,11
1202,65
1203,100
1204,25
1205,9
1206,33
1207,26
1208,43
1209,69
1210,53
1211,49
1212,88
1213,50
1214,3
1215,94
1216,68
1217,41
1218,11
1219,39
1220,54
1221,80
1222,76
1223,58
1224,8
1225,25
1226,20
1227,18
1228,19
1229,21
1230,40
1231,87
1232,37
1233,45
1234,73
1235,86
1236,82
1237,43
1238,16
1239,50
1240,33
1241,65
1242,14
1243,58
1244,94
1245,10
1246,2
1247,79
1248,39
1249,65
1250,38
1251,29
1252,29
1253,72
1254,37
1255,93
1256,73
1257,88
1258,93
1259,66
1260,38
1261,68
1262,92
1263,91
1264,1
1265,5
1266,83
1267,23
1268,54
1269,66
1270,54
1271,95
1272,89
1273,27
1274,87
1275,5
1276,7
1277,49
1278,82
1279,57
1280,9
1281,76
1282,81
1283,29
1284,2
1285,70
1286,97
1287,11
1288,3
1289,64
1290,77
1291,34
1292,35
1293,77
1294,75
1295,93
1296,7
1297,96
1298,80
1299,39
1300,40
1301,9
1302,27
1303,37
1304,58
1305,5
1306,52
1307,60
1308,58
1309,57
1310,55
1311,45
1312,10
1313,88
1314,2
1315,31
1316,89
1317,87
1318,39
1319,43
1320,54
1321,19
1322,52
1323,96
1324,46
1325,23
1326,69
1327,14
1328,53
1329,5
1330,90
1331,92
1332,82
1333,53
1334,55
1335,71
1336,61
1337,78
1338,85
1339,77
1340,23
1341,67
1342,48
1343,34
1344,37
1345,32
1346,28
1347,5
1348,30
1349,54
1350,19
1351,65
1352,33
1353,11
1354,14
1355,37
1356,49
1357,82
1358,38
1359,31
1360,98
1361,98
1362,83
1363,76
1364,41
1365,68
1366,14
1367,2
1368,7
1369,1
1370,43
1371,85
1372,75
1373,3
1374,2
1375,63
1376,94
1377,75
1378,73
1379,23
1380,80
1381,52
1382,3
1383,92
1384,59
1385,71
1386,29
1387,5
1388,63
1389,74
1390,42
1391,74
1392,53
1393,29
1394,38
1395,100
1396,90
1397,2
1398,73
1399,59
1400,22
1401,72
1402,59
1403,87
1404,27
1405,53
1406,90
1407,44
1408,45
1409,95
1410,53
1411,29
1412,86
1413,86
1414,89
1415,18
1416,80
1417,73
1418,42
1419,9
1420,70
1421,23
1422,91
1423,2
1424,38
1425,80
1426,43
1427,70
1428,14
1429,31
1430,20
1431,49
1432,33
1433,100
1434,16
1435,68
1436,69
1437,28
1438,7
1439,69
1440,23
1441,17
1442,26
1443,3
1444,81
1445,46
1446,7
1447,11
1448,89
1449,51
1450,66
1451,35
1452,28
1453,81
1454,25
1455,58
1456,8
1457,88
1458,20
1459,53
1460,2
1461,58
1462,40
1463,96
1464,57
1465,87
1466,64
1467,20
1468,100
1469,88
1470,33
1471,48
1472,94
1473,49
1474,99
1475,85
1476,4
1477,47
1478,65
1479,70
1480,23
1481,80
1482,23
1483,85
1484,73
1485,67
1486,19
1487,64
1488,54
1489,40
1490,62
1491,97
1492,41
1493,41
1494,46
1495,81
1496,49
1497,20
1498,96
1499,88
1500,46
1501,65
1502,84
1503,14
1504,17
1505,66
1506,37
1507,18
1508,88
1509,32
1510,5
1511,28
1512,48
1513,40
1514,95
1515,77
1516,4
1517,8
1518,27
1519,75
1520,48
1521,20
1522,84
1523,90
1524,9
1525,52
1526,18
1527,47
1528,96
1529,46
1530,90
1531,26
1532,78
1533,99
1534,52
1535,18
1536,54
1537,49
1538,16
1539,52
1540,99
1541,15
1542,22
1543,16
1544,69
1545,80
1546,91
1547,47
1548,59
1549,25
1550,12
1551,7
1552,24
1553,84
1554,10
1555,37
1556,81
1557,39
1558,2
1559,29
1560,88
1561,62
1562,7
1563,6
1564,59
1565,82
1566,15
1567,37
1568,40
1569,63
1570,94
1571,20
1572,81
1573,82
1574,60
1575,85
1576,95
1577,74
1578,24
1579,3
1580,31
1581,98
1582,67
1583,31
1584,46
1585,90
1586,29
1587,73
1588,20
1589,22
1590,86
1591,97
1592,6
1593,1
1594,12
1595,50
1596,95
1597,50
1598,15
1599,87
1600,27
1601,22
1602,1
1603,7
1604,78
1605,7
1606,51
1607,76
1608,26
1609,21
1610,26
1611,68
1612,1
1613,17
1614,61
1615,88
1616,26
1617,52
1618,8
1619,46
1620,40
1621,71
1622,56
1623,14
1624,9
1625,84
1626,37
1627,46
1628,53
1629,60
1630,63
1631,18
1632,30
1633,14
1634,49
1635,95
1636,90
1637,67
1638,1
1639,83
1640,30
1641,23
1642,64
1643,81
1644,72
1645,36
1646,80
1647,68
1648,11
1649,46
1650,21
1651,35
1652,21
1653,97
1654,40
1655,85
1656,31
1657,56
1658,60
1659,82
1660,68
1661,15
1662,18
1663,19
1664,10
1665,36
1666,18
1667,53
1668,7
1669,8
1670,88
1671,87
1672,58
1673,39
1674,57
1675,13
1676,27
1677,27
1678,53
1679,26
1680,55
1681,33
1682,40
1683,7
1684,77
1685,73
1686,40
1687,21
1688,29
1689,39
1690,47
1691,92
1692,32
1693,57
1694,45
1695,25
1696,82
1697,61
1698,84
1699,12
1700,73
1701,52
1702,99
1703,69
1704,60
1705,66
1706,71
1707,73
1708,72
1709,45
1710,43
1711,34
1712,12
1713,54
1714,40
1715,17
1716,11
1717,11
1718,64
1719,23
1720,24
1721,43
1722,67
1723,29
1724,60
1725,31
1726,3
1727,95
1728,35
1729,46
1730,2
1731,15
1732,34
1733,38
1734,21
1735,1
1736,28
1737,17
1738,29
1739,89
1740,98
1741,27
1742,48
1743,5
1744,52
1745,74
1746,73
1747,84
1748,84
1749,68
1750,51
1751,22
1752,12
1753,59
1754,96
1755,66
1756,65
1757,75
1758,81
1759,27
1760,59
1761,25
1762,47
1763,25
1764,40
1765,22
1766,24
1767,36
1768,77
1769,24
1770,97
1771,45
1772,94
1773,61
1774,43
1775,26
1776,58
1777,94
1778,1
1779,29
1780,90
1781,28
1782,40
1783,16
1784,60
1785,17
1786,7
1787,49
1788,11
1789,1
1790,74
1791,27
1792,81
1793,12
1794,100
1795,23
1796,74
1797,9
1798,26
1799,1
1800,42
1801,56
1802,48
1803,9
1804,49
1805,98
1806,28
1807,66
1808,41
1809,12
1810,25
1811,67
1812,90
1813,62
1814,82
1815,25
1816,68
1817,45
1818,18
1819,3
1820,92
1821,68
1822,37
1823,75
1824,42
1825,9
1826,73
1827,32
1828,51
1829,38
1830,2
1831,18
1832,25
1833,10
1834,7
1835,88
1836,97
1837,20
1838,61
1839,57
1840,7
1841,76
1842,40
1843,66
1844,75
1845,55
1846,2
1847,82
1848,40
1849,21
1850,5
1851,74
1852,87
1853,74
1854,15
1855,49
1856,67
1857,74
1858,59
1859,91
1860,2
1861,44
1862,26
1863,98
1864,68
1865,65
1866,17
1867,16
1868,3
1869,9
1870,95
1871,76
1872,74
1873,90
1874,76
1875,74
1876,17
1877,41
1878,73
1879,3
1880,59
1881,49
1882,73
1883,29
1884,99
1885,98
1886,9
1887,59
1888,61
1889,85
1890,8
1891,42
1892,87
1893,19
1894,31
1895,95
1896,63
1897,31
1898,13
1899,27
1900,7
1901,97
1902,52
1903,78
1904,32
1905,53
1906,89
1907,33
1908,86
1909,93
1910,34
1911,1
1912,60
1913,53
1914,31
1915,59
1916,98
1917,80
1918,5
1919,84
1920,39
1921,29
1922,39
1923,84
1924,3
1925,89
1926,50
1927,18
1928,56
1929,78
1930,71
1931,4
1932,85
1933,77
1934,25
1935,27
1936,30
1937,69
1938,82
1939,59
1940,100
1941,93
1942,42
1943,6
1944,3
1945,48
1946,91
1947,13
1948,37
1949,61
1950,18
1951,79
1952,79
1953,26
1954,77
1955,63
1956,38
1957,83
1958,23
1959,50
1960,47
1961,32
1962,6
1963,73
1964,18
1965,32
1966,60
1967,15
1968,77
1969,27
1970,7
1971,94
1972,36
1973,65
1974,52
1975,73
1976,82
1977,89
1978,15
1979,97
1980,37
1981,85
1982,20
1983,28
1984,87
1985,73
1986,11
1987,76
1988,29
1989,17
1990,37
1991,97
1992,5
1993,67
1994,10
1995,99
1996,47
1997,90
1998,8
1999,27
2000,38
2001,17
2002,64
2003,92
2004,84
2005,96
2006,32
2007,96
2008,89
2009,7
2010,14
2011,28
2012,87
2013,63
2014,17
2015,22
2016,38
2017,37
2018,96
2019,94
2020,2
2021,88
2022,60
2023,48
2024,74
2025,12
2026,91
2027,36
2028,16
2029,2
2030,98
2031,54
2032,23
2033,51
2034,43
2035,59
2036,66
2037,16
2038,15
2039,22
2040,24
2041,80
2042,27
2043,35
2044,9
2045,43
2046,20
2047,95
2048,92
2049,94
2050,87
2051,10
2052,32
2053,62
2054,93
2055,10
2056,74
2057,39
2058,73
2059,53
2060,50
2061,4
2062,8
2063,38
2064,78
2065,84
2066,53
2067,67
2068,32
2069,17
2070,45
2071,60
2072,40
2073,47
2074,99
2075,52
2076,78
2077,9
2078,63
2079,68
2080,27
2081,37
2082,17
2083,99
2084,44
2085,19
2086,3
2087,54
2088,25
2089,43
2090,63
2091,67
2092,24
2093,1
2094,46
2095,82
2096,27
2097,71
2098,5
2099,64
2100,34
2101,4
2102,25
2103,36
2104,88
2105,30
2106,16
2107,27
2108,21
2109,15
2110,69
2111,29
2112,66
2113,14
2114,38
2115,82
2116,13
2117,27
2118,19
2119,42
2120,53
2121,50
2122,47
2123,61
2124,68
2125,87
2126,61
2127,52
2128,49
2129,11
2130,99
2131,82
2132,20
2133,57
2134,42
2135,43
2136,8
2137,84
2138,80
2139,33
2140,68
2141,56
2142,96
2143,36
2144,84
2145,75
2146,32
2147,67
2148,40
2149,17
2150,41
2151,32
2152,23
2153,93
2154,16
2155,96
2156,77
2157,55
2158,95
2159,26
2160,29
2161,74
2162,29
2163,94
2164,17
2165,49
2166,87
2167,44
2168,95
2169,8
2170,81
2171,67
2172,70
2173,33
2174,9
2175,30
2176,80
2177,18
2178,96
2179,15
2180,24
2181,40
2182,53
2183,43
2184,76
2185,87
2186,1
2187,30
2188,44
2189,53
2190,74
2191,90
2192,90
2193,7
2194,11
2195,60
2196,11
2197,17
2198,97
2199,98
2200,10
2201,33
2202,16
2203,98
2204,57
2205,44
2206,36
2207,69
2208,80
2209,95
2210,55
2211,20
2212,66
2213,33
2214,93
2215,33
2216,58
2217,41
2218,35
2219,19
2220,65
2221,6
2222,60
2223,35
2224,52
2225,58
2226,68
2227,66
2228,47
2229,3
2230,20
2231,43
2232,31
2233,8
2234,52
2235,47
2236,22
2237,21
2238,83
2239,19
2240,99
2241,59
2242,5
2243,94
2244,37
2245,30
2246,44
2247,75
2248,97
2249,74
2250,37
2251,18
2252,96
2253,8
2254,8
2255,98
2256,14
2257,74
2258,29
2259,28
2260,5
2261,66
2262,79
2263,72
2264,91
2265,7
2266,40
2267,21
2268,26
2269,16
2270,14
2271,78
2272,24
2273,33
2274,79
2275,7
2276,28
2277,24
2278,73
2279,4
2280,82
2281,88
2282,16
2283,33
2284,64
2285,81
2286,11
2287,72
2288,33
2289,61
2290,95
2291,30
2292,45
2293,47
2294,45
2295,66
2296,15
2297,1
2298,19
2299,13
2300,85
2301,45
2302,75
2303,81
2304,93
2305,39
2306,6
2307,23
2308,58
2309,10
2310,21
2311,4
2312,70
2313,24
2314,39
2315,35
2316,77
2317,59
2318,87
2319,86
2320,23
2321,13
2322,93
2323,37
2324,18
2325,25
2326,87
2327,10
2328,74
2329,78
2330,94
2331,84
2332,14
2333,30
2334,1
2335,97
2336,58
2337,41
2338,96
2339,90
2340,100
2341,13
2342,5
2343,59
2344,100
2345,6
2346,74
2347,40
2348,75
2349,24
2350,19
2351,44
2352,65
2353,32
2354,13
2355,59
2356,6
2357,44
2358,48
2359,79
2360,95
2361,45
2362,7
2363,82
2364,55
2365,64
2366,40
2367,56
2368,10
2369,75
2370,15
2371,20
2372,35
2373,78
2374,65
2375,100
2376,45
2377,47
2378,20
2379,60
2380,60
2381,95
2382,59
2383,61
2384,72
2385,53
2386,46
2387,80
2388,26
2389,30
2390,67
2391,32
2392,51
2393,83
2394,11
2395,92
2396,31
2397,45
2398,78
2399,10
2400,73
2401,67
2402,9
2403,46
2404,4
2405,25
2406,63
2407,71
2408,18
2409,7
2410,26
2411,1
2412,8
2413,75
2414,39
2415,61
2416,57
2417,51
2418,5
2419,87
2420,52
2421,100
2422,72
2423,72
2424,70
2425,3
2426,27
2427,50
2428,86
2429,73
2430,36
2431,42
2432,21
2433,56
2434,13
2435,14
2436,51
2437,97
2438,55
2439,35
2440,94
2441,22
2442,13
2443,72
2444,68
2445,96
2446,50
2447,77
2448,27
2449,6
2450,58
2451,62
2452,85
2453,77
2454,73
2455,48
2456,60
2457,41
2458,58
2459,89
2460,46
2461,2
2462,67
2463,16
2464,4
2465,31
2466,66
2467,40
2468,60
2469,26
2470,61
2471,3
2472,95
2473,51
2474,12
2475,23
2476,75
2477,27
2478,1
2479,58
2480,95
2481,96
2482,86
2483,85
2484,37
2485,28
2486,26
2487,39
2488,17
2489,74
2490,93
2491,96
2492,15
2493,73
2494,3
2495,12
2496,84
2497,11
2498,27
2499,46
2500,10
2501,77
2502,20
2503,37
2504,20
2505,24
2506,75
2507,16
2508,55
2509,54
2510,9
2511,10
2512,30
2513,34
2514,16
2515,15
2516,44
2517,17
2518,24
2519,2
2520,55
2521,58
2522,9
2523,53
2524,7
2525,29
2526,26
2527,89
2528,14
2529,64
2530,77
2531,98
2532,38
2533,41
2534,41
2535,88
2536,72
2537,94
2538,65
2539,59
2540,9
2541,53
2542,45
2543,95
2544,61
2545,24
2546,31
2547,7
2548,94
2549,17
2550,76
2551,20
2552,65
2553,11
2554,3
2555,6
2556,71
2557,74
2558,34
2559,26
2560,48
2561,16
2562,88
2563,80
2564,88
2565,33
2566,40
2567,9
2568,89
2569,29
2570,21
2571,12
2572,21
2573,45
2574,12
2575,10
2576,4
2577,75
2578,41
2579,81
2580,83
2581,47
2582,84
2583,19
2584,27
2585,98
2586,67
2587,37
2588,40
2589,32
2590,4
2591,9
2592,19
2593,87
2594,31
2595,93
2596,54
2597,2
2598,83
2599,10
2600,2
2601,10
2602,51
2603,10
2604,12
2605,10
2606,89
2607,85
2608,75
2609,72
2610,85
2611,71
2612,61
2613,96
2614,58
2615,53
2616,48
2617,59
2618,21
2619,47
2620,88
2621,87
2622,46
2623,16
2624,47
2625,33
2626,43
2627,37
2628,33
2629,45
2630,79
2631,67
2632,23
2633,90
2634,48
2635,12
2636,80
2637,30
2638,94
2639,12
2640,8
2641,23
2642,5
2643,85
2644,86
2645,42
2646,37
2647,59
2648,33
2649,14
2650,2
2651,2
2652,98
2653,20
2654,45
2655,6
2656,94
2657,24
2658,9
2659,31
2660,87
2661,99
2662,44
2663,24
2664,57
2665,80
2666,24
2667,85
2668,29
2669,19
2670,44
2671,41
2672,65
2673,15
2674,18
2675,100
2676,27
2677,50
2678,44
2679,29
2680,67
2681,71
2682,81
2683,75
2684,51
2685,67
2686,37
2687,40
2688,40
2689,48
2690,53
2691,11
2692,58
2693,28
2694,90
2695,47
2696,56
2697,43
2698,55
2699,63
2700,31
2701,31
2702,89
2703,87
2704,68
2705,16
2706,12
2707,23
2708,9
2709,68
2710,2
2711,31
2712,20
2713,94
2714,15
2715,100
2716,57
2717,6
2718,71
2719,11
2720,51
2721,80
2722,86
2723,59
2724,96
2725,52
2726,12
2727,38
2728,78
2729,52
2730,59
2731,88
2732,24
2733,25
2734,79
2735,28
2736,36
2737,1
2738,56
2739,51
2740,76
2741,34
2742,97
2743,43
2744,68
2745,16
2746,67
2747,58
2748,91
2749,92
2750,9
2751,28
2752,98
2753,85
2754,25
2755,96
2756,67
2757,93
2758,31
2759,92
2760,22
2761,4
2762,88
2763,31
2764,83
2765,29
2766,67
2767,95
2768,28
2769,74
2770,28
2771,38
2772,91
2773,8
2774,90
2775,5
2776,22
2777,16
2778,70
2779,19
2780,79
2781,88
2782,79
2783,34
2784,55
2785,68
2786,2
2787,60
2788,72
2789,87
2790,44
2791,26
2792,72
2793,84
2794,83
2795,48
2796,83
2797,96
2798,88
2799,73
2800,67
2801,43
2802,44
2803,37
2804,63
2805,18
2806,89
2807,51
2808,59
2809,29
2810,34
2811,24
2812,92
2813,73
2814,9
2815,20
2816,52
2817,2
2818,62
2819,19
2820,8
2821,81
2822,88
2823,15
2824,70
2825,49
2826,46
2827,39
2828,24
2829,67
2830,41
2831,33
2832,72
2833,83
2834,84
2835,19
2836,20
2837,89
2838,54
2839,40
2840,77
2841,17
2842,9
2843,12
2844,20
2845,10
2846,11
2847,36
2848,60
2849,19
2850,53
2851,61
2852,78
2853,11
2854,74
2855,16
2856,29
2857,30
2858,88
2859,20
2860,19
2861,59
2862,69
2863,29
2864,38
2865,72
2866,3
2867,35
2868,38
2869,18
2870,83
2871,23
2872,61
2873,74
2874,85
2875,16
2876,3
2877,53
2878,59
2879,38
2880,72
2881,100
2882,66
2883,74
2884,19
2885,18
2886,89
2887,60
2888,22
2889,17
2890,2
2891,3
2892,70
2893,13
2894,82
2895,89
2896,33
2897,27
2898,24
2899,10
2900,1
2901,64
2902,27
2903,80
2904,43
2905,89
2906,89
2907,5
2908,13
2909,30
2910,62
2911,95
2912,74
2913,47
2914,19
2915,17
2916,32
2917,40
2918,39
2919,70
2920,81
2921,82
2922,13
2923,66
2924,73
2925,84
2926,63
2927,81
2928,72
2929,53
2930,74
2931,8
2932,54
2933,43
2934,20
2935,39
2936,82
2937,30
2938,33
2939,13
2940,79
2941,95
2942,75
2943,13
2944,1
2945,3
2946,96
2947,47
2948,12
2949,24
2950,34
2951,28
2952,47
2953,61
2954,48
2955,24
2956,37
2957,28
2958,4
2959,82
2960,9
2961,42
2962,27
2963,86
2964,11
2965,83
2966,29
2967,85
2968,86
2969,79
2970,10
2971,29
2972,40
2973,38
2974,54
2975,69
2976,51
2977,15
2978,39
2979,32
2980,18
2981,84
2982,38
2983,32
2984,78
2985,75
2986,1
2987,61
2988,99
2989,36
2990,2
2991,84
2992,8
2993,2
2994,27
2995,35
