family_id,assigned_day
496,3
497,63
498,45
499,46
500,27
501,21
502,56
503,22
504,1
505,16
506,38
507,47
508,35
509,37
510,82
511,43
512,58
513,64
514,3
515,14
516,79
517,60
518,24
519,63
520,4
521,65
522,32
523,5
524,74
525,98
526,59
527,16
528,100
529,25
530,38
531,61
532,4
533,26
534,14
535,12
536,91
537,23
538,83
539,9
540,14
541,60
542,22
543,53
544,16
545,79
546,80
547,20
548,88
549,44
550,73
551,19
552,35
553,45
554,53
555,10
556,98
557,78
558,18
559,47
560,18
561,20
562,89
563,76
564,82
565,91
566,48
567,96
568,80
569,25
570,16
571,98
572,62
573,71
574,88
575,94
576,81
577,88
578,18
579,77
580,49
581,42
582,20
583,35
584,87
585,95
586,67
587,40
588,51
589,93
590,97
591,55
592,40
593,23
594,1
595,19
596,88
597,81
598,47
599,43
600,15
601,2
602,84
603,58
604,15
605,87
606,81
607,81
608,94
609,94
610,1
611,57
612,10
613,96
614,61
615,58
616,44
617,80
618,2
619,42
620,52
621,9
622,99
623,75
624,78
625,1
626,33
627,3
628,23
629,62
630,95
631,10
632,33
633,10
634,24
635,30
636,80
637,40
638,26
639,30
640,43
641,81
642,73
643,26
644,19
645,50
646,48
647,57
648,38
649,65
650,47
651,46
652,16
653,95
654,2
655,13
656,68
657,48
658,35
659,69
660,54
661,31
662,18
663,6
664,24
665,34
666,48
667,81
668,10
669,61
670,18
671,91
672,44
673,67
674,76
675,64
676,88
677,95
678,32
679,23
680,27
681,61
682,15
683,40
684,26
685,41
686,83
687,51
688,88
689,37
690,38
691,8
692,13
693,8
694,100
695,8
696,46
697,85
698,10
699,35
700,14
701,8
702,7
703,66
704,60
705,14
706,95
707,83
708,74
709,39
710,86
711,14
712,36
713,53
714,55
715,58
716,49
717,36
718,31
719,73
720,55
721,45
722,19
723,92
724,81
725,69
726,18
727,42
728,6
729,94
730,17
731,68
732,92
733,50
734,8
735,74
736,80
737,28
738,87
739,65
740,61
741,81
742,99
743,65
744,41
745,25
746,60
747,36
748,46
749,65
750,55
751,71
752,4
753,30
754,36
755,12
756,4
757,73
758,22
759,97
760,23
761,48
762,87
763,79
764,49
765,32
766,16
767,82
768,87
769,94
770,28
771,45
772,12
773,2
774,26
775,99
776,74
777,46
778,34
779,67
780,77
781,9
782,67
783,96
784,75
785,73
786,96
787,6
788,19
789,52
790,22
791,5
792,88
793,8
794,99
795,30
796,81
797,77
798,45
799,3
800,57
801,17
802,1
803,19
804,57
805,11
806,49
807,72
808,90
809,2
810,69
811,75
812,95
813,53
814,27
815,22
816,54
817,53
818,47
819,38
820,90
821,36
822,34
823,35
824,60
825,89
826,28
827,71
828,80
829,70
830,36
831,8
832,41
833,46
834,56
835,8
836,83
837,69
838,73
839,91
840,24
841,10
842,69
843,71
844,81
845,5
846,76
847,95
848,39
849,50
850,19
851,13
852,31
853,55
854,14
855,51
856,70
857,11
858,60
859,83
860,55
861,57
862,59
863,82
864,4
865,19
866,24
867,67
868,33
869,15
870,53
871,94
872,11
873,2
874,23
875,82
876,97
877,49
878,16
879,65
880,53
881,41
882,47
883,82
884,33
885,6
886,81
887,83
888,25
889,99
890,65
891,95
892,62
893,63
894,78
895,11
896,29
897,64
898,26
899,81
900,73
901,7
902,27
903,19
904,98
905,5
906,100
907,34
908,90
909,36
910,46
911,10
912,68
913,1
914,97
915,90
916,80
917,60
918,26
919,68
920,78
921,31
922,100
923,96
924,43
925,71
926,33
927,74
928,72
929,18
930,2
931,35
932,12
933,73
934,38
935,26
936,70
937,27
938,42
939,45
940,31
941,23
942,57
943,82
944,92
945,74
946,54
947,28
948,38
949,86
950,20
951,88
952,54
953,46
954,55
955,63
956,66
957,16
958,61
959,42
960,50
961,90
962,44
963,47
964,75
965,61
966,59
967,40
968,2
969,86
970,97
971,5
972,90
973,82
974,44
975,61
976,81
977,65
978,59
979,4
980,38
981,24
982,14
983,96
984,2
985,44
986,78
987,87
988,86
989,62
990,50
991,69
992,54
993,46
994,39
995,35
996,57
997,50
998,3
999,80
1000,30
1001,20
1002,46
1003,29
1004,6
1005,31
1006,84
1007,64
1008,79
1009,75
1010,99
1011,24
1012,77
1013,11
1014,92
1015,17
1016,9
1017,5
1018,16
1019,75
1020,60
1021,75
1022,100
1023,78
1024,24
1025,71
1026,18
1027,70
1028,13
1029,41
1030,83
1031,94
1032,5
1033,52
1034,17
1035,2
1036,25
1037,66
1038,94
1039,66
1040,23
1041,55
1042,15
1043,16
1044,68
1045,73
1046,54
1047,15
1048,17
1049,31
1050,78
1051,61
1052,9
1053,84
1054,98
1055,81
1056,62
1057,72
1058,79
1059,14
1060,23
1061,65
1062,99
1063,98
1064,75
1065,77
1066,2
1067,70
1068,3
1069,98
1070,49
1071,94
1072,78
1073,32
1074,58
1075,52
1076,26
1077,14
1078,28
1079,59
1080,72
1081,68
1082,76
1083,96
1084,62
1085,31
1086,20
1087,22
1088,92
1089,60
1090,91
1091,56
1092,33
1093,67
1094,90
1095,20
1096,26
1097,55
1098,16
1099,59
1100,67
1101,68
1102,62
1103,74
1104,10
1105,45
1106,93
1107,75
1108,25
1109,5
1110,90
1111,100
1112,67
1113,18
1114,11
1115,31
1116,74
1117,7
1118,73
1119,34
1120,33
1121,97
1122,64
1123,26
1124,84
1125,26
1126,21
1127,68
1128,14
1129,79
1130,12
1131,24
1132,46
1133,3
1134,67
1135,100
1136,32
1137,3
1138,10
1139,42
1140,36
1141,87
1142,3
1143,87
1144,61
1145,55
1146,81
1147,47
1148,41
1149,59
1150,23
1151,25
1152,76
1153,17
1154,88
1155,75
1156,96
1157,15
1158,92
1159,17
1160,96
1161,60
1162,65
1163,18
1164,7
1165,79
1166,36
1167,61
1168,90
1169,25
1170,16
1171,55
1172,2
1173,83
1174,40
1175,60
1176,54
1177,84
1178,74
1179,69
1180,75
1181,56
1182,11
1183,82
1184,93
1185,52
1186,2
1187,69
1188,4
1189,94
1190,49
1191,43
1192,7
1193,4
1194,47
1195,43
1196,67
1197,21
1198,50
1199,16
1200,16
1201,75
1202,53
1203,87
1204,25
1205,9
1206,33
1207,26
1208,89
1209,74
1210,53
1211,49
1212,88
1213,50
1214,100
1215,94
1216,68
1217,41
1218,62
1219,39
1220,54
1221,77
1222,28
1223,58
1224,8
1225,46
1226,22
1227,18
1228,29
1229,21
1230,40
1231,87
1232,67
1233,71
1234,52
1235,86
1236,82
1237,43
1238,95
1239,50
1240,71
1241,60
1242,14
1243,58
1244,94
1245,10
1246,2
1247,82
1248,39
1249,65
1250,38
1251,29
1252,4
1253,72
1254,37
1255,93
1256,79
1257,88
1258,60
1259,70
1260,86
1261,68
1262,92
1263,91
1264,1
1265,5
1266,37
1267,23
1268,54
1269,66
1270,54
1271,95
1272,89
1273,27
1274,53
1275,69
1276,7
1277,49
1278,82
1279,57
1280,9
1281,76
1282,81
1283,29
1284,2
1285,38
1286,97
1287,91
1288,54
1289,39
1290,77
1291,34
1292,35
1293,77
1294,75
1295,95
1296,3
1297,96
1298,31
1299,11
1300,40
1301,9
1302,27
1303,80
1304,54
1305,65
1306,52
1307,60
1308,58
1309,57
1310,46
1311,45
1312,72
1313,88
1314,26
1315,31
1316,89
1317,26
1318,39
1319,43
1320,54
1321,19
1322,52
1323,72
1324,46
1325,23
1326,51
1327,14
1328,53
1329,5
1330,90
1331,11
1332,82
1333,53
1334,55
1335,71
1336,43
1337,78
1338,85
1339,77
1340,23
1341,67
1342,88
1343,34
1344,19
1345,32
1346,28
1347,5
1348,30
1349,54
1350,21
1351,81
1352,33
1353,11
1354,14
1355,32
1356,49
1357,82
1358,38
1359,31
1360,98
1361,3
1362,83
1363,76
1364,41
1365,91
1366,14
1367,2
1368,98
1369,93
1370,43
1371,85
1372,75
1373,3
1374,4
1375,63
1376,71
1377,18
1378,73
1379,23
1380,80
1381,43
1382,3
1383,26
1384,59
1385,87
1386,10
1387,69
1388,63
1389,74
1390,42
1391,74
1392,53
1393,11
1394,38
1395,17
1396,90
1397,2
1398,73
1399,59
1400,22
1401,72
1402,61
1403,55
1404,27
1405,53
1406,72
1407,53
1408,45
1409,95
1410,20
1411,76
1412,1
1413,86
1414,89
1415,97
1416,3
1417,73
1418,42
1419,9
1420,70
1421,23
1422,91
1423,2
1424,38
1425,80
1426,43
1427,32
1428,32
1429,63
1430,20
1431,49
1432,33
1433,100
1434,16
1435,68
1436,96
1437,47
1438,7
1439,69
1440,23
1441,37
1442,12
1443,3
1444,81
1445,46
1446,7
1447,11
1448,89
1449,51
1450,66
1451,50
1452,28
1453,82
1454,15
1455,58
1456,8
1457,88
1458,20
1459,45
1460,64
1461,58
1462,40
1463,96
1464,70
1465,87
1466,64
1467,20
1468,100
1469,13
1470,23
1471,48
1472,75
1473,60
1474,19
1475,94
1476,69
1477,47
1478,65
1479,88
1480,23
1481,84
1482,71
1483,85
1484,73
1485,67
1486,99
1487,64
1488,54
1489,40
1490,62
1491,97
1492,41
1493,41
1494,46
1495,81
1496,49
1497,20
1498,96
1499,64
1500,46
1501,96
1502,84
1503,12
1504,82
1505,66
1506,19
1507,18
1508,3
1509,32
1510,97
1511,28
1512,48
1513,40
1514,95
1515,77
1516,4
1517,8
1518,27
1519,75
1520,48
1521,20
1522,84
1523,80
1524,11
1525,52
1526,18
1527,47
1528,29
1529,46
1530,90
1531,26
1532,47
1533,66
1534,71
1535,18
1536,54
1537,49
1538,16
1539,40
1540,99
1541,15
1542,22
1543,16
1544,69
1545,80
1546,14
1547,71
1548,59
1549,25
1550,75
1551,7
1552,99
1553,53
1554,91
1555,37
1556,81
1557,21
1558,2
1559,29
1560,88
1561,17
1562,7
1563,6
1564,59
1565,82
1566,15
1567,37
1568,40
1569,52
1570,94
1571,91
1572,81
1573,82
1574,17
1575,59
1576,95
1577,74
1578,26
1579,85
1580,56
1581,10
1582,67
1583,74
1584,46
1585,5
1586,29
1587,95
1588,20
1589,22
1590,86
1591,97
1592,6
1593,48
1594,12
1595,56
1596,95
1597,50
1598,15
1599,87
1600,27
1601,22
1602,7
1603,7
1604,2
1605,1
1606,51
1607,76
1608,64
1609,21
1610,26
1611,77
1612,30
1613,17
1614,61
1615,83
1616,26
1617,52
1618,8
1619,46
1620,40
1621,71
1622,45
1623,14
1624,9
1625,84
1626,54
1627,46
1628,53
1629,60
1630,52
1631,18
1632,30
1633,33
1634,49
1635,95
1636,90
1637,30
1638,1
1639,83
1640,30
1641,12
1642,4
1643,81
1644,72
1645,36
1646,80
1647,68
1648,75
1649,6
1650,21
1651,4
1652,21
1653,97
1654,20
1655,68
1656,31
1657,56
1658,60
1659,82
1660,68
1661,15
1662,54
1663,19
1664,10
1665,36
1666,82
1667,55
1668,7
1669,8
1670,88
1671,55
1672,58
1673,39
1674,57
1675,13
1676,27
1677,27
1678,53
1679,35
1680,55
1681,33
1682,91
1683,7
1684,54
1685,73
1686,40
1687,21
1688,24
1689,39
1690,58
1691,92
1692,32
1693,47
1694,45
1695,100
1696,17
1697,61
1698,64
1699,53
1700,73
1701,52
1702,99
1703,69
1704,76
1705,43
1706,71
1707,73
1708,72
1709,35
1710,43
1711,34
1712,12
1713,54
1714,70
1715,17
1716,35
1717,11
1718,64
1719,23
1720,24
1721,43
1722,67
1723,29
1724,53
1725,31
1726,85
1727,95
1728,35
1729,46
1730,2
1731,15
1732,34
1733,70
1734,21
1735,74
1736,28
1737,17
1738,29
1739,62
1740,68
1741,27
1742,48
1743,5
1744,52
1745,74
1746,73
1747,84
1748,84
1749,68
1750,51
1751,31
1752,12
1753,1
1754,4
1755,66
1756,91
1757,100
1758,81
1759,27
1760,57
1761,25
1762,47
1763,92
1764,40
1765,22
1766,24
1767,36
1768,83
1769,24
1770,75
1771,45
1772,94
1773,90
1774,46
1775,79
1776,58
1777,24
1778,35
1779,29
1780,24
1781,1
1782,40
1783,16
1784,60
1785,17
1786,7
1787,49
1788,11
1789,70
1790,74
1791,27
1792,81
1793,12
1794,100
1795,23
1796,74
1797,9
1798,26
1799,1
1800,42
1801,56
1802,48
1803,9
1804,49
1805,96
1806,28
1807,66
1808,62
1809,84
1810,20
1811,67
1812,90
1813,62
1814,82
1815,25
1816,68
1817,45
1818,18
1819,31
1820,82
1821,68
1822,10
1823,75
1824,42
1825,82
1826,73
1827,32
1828,51
1829,79
1830,64
1831,18
1832,11
1833,10
1834,7
1835,88
1836,54
1837,76
1838,61
1839,57
1840,7
1841,76
1842,91
1843,66
1844,75
1845,55
1846,2
1847,82
1848,40
1849,21
1850,5
1851,1
1852,87
1853,74
1854,15
1855,49
1856,67
1857,74
1858,59
1859,91
1860,2
1861,44
1862,26
1863,35
1864,68
1865,37
1866,17
1867,16
1868,3
1869,9
1870,95
1871,76
1872,74
1873,19
1874,76
1875,74
1876,34
1877,32
1878,73
1879,93
1880,22
1881,49
1882,73
1883,29
1884,99
1885,98
1886,9
1887,59
1888,61
1889,75
1890,8
1891,42
1892,2
1893,19
1894,74
1895,84
1896,47
1897,98
1898,45
1899,27
1900,7
1901,97
1902,52
1903,10
1904,32
1905,53
1906,89
1907,98
1908,21
1909,93
1910,34
1911,1
1912,60
1913,53
1914,31
1915,59
1916,98
1917,78
1918,5
1919,25
1920,30
1921,29
1922,39
1923,84
1924,97
1925,89
1926,50
1927,66
1928,56
1929,38
1930,25
1931,4
1932,85
1933,77
1934,25
1935,27
1936,30
1937,69
1938,3
1939,20
1940,3
1941,51
1942,42
1943,94
1944,3
1945,48
1946,91
1947,13
1948,54
1949,33
1950,18
1951,69
1952,79
1953,26
1954,31
1955,26
1956,38
1957,33
1958,23
1959,50
1960,47
1961,8
1962,47
1963,73
1964,18
1965,32
1966,24
1967,15
1968,77
1969,27
1970,7
1971,94
1972,17
1973,33
1974,52
1975,53
1976,82
1977,89
1978,15
1979,97
1980,37
1981,59
1982,20
1983,28
1984,87
1985,79
1986,11
1987,76
1988,29
1989,67
1990,37
1991,97
1992,5
1993,67
1994,10
1995,99
1996,47
1997,4
1998,61
1999,27
2000,38
2001,19
2002,94
2003,19
2004,80
2005,96
2006,36
2007,96
2008,89
2009,7
2010,14
2011,25
2012,87
2013,14
2014,17
2015,22
2016,26
2017,37
2018,96
2019,94
2020,2
2021,88
2022,65
2023,48
2024,99
2025,12
2026,32
2027,36
2028,63
2029,2
2030,98
2031,54
2032,23
2033,47
2034,43
2035,23
2036,66
2037,94
2038,15
2039,22
2040,22
2041,80
2042,27
2043,35
2044,9
2045,43
2046,26
2047,99
2048,82
2049,94
2050,91
2051,72
2052,32
2053,62
2054,93
2055,10
2056,74
2057,39
2058,73
2059,53
2060,69
2061,4
2062,8
2063,38
2064,4
2065,14
2066,17
2067,8
2068,28
2069,17
2070,45
2071,60
2072,40
2073,29
2074,99
2075,52
2076,78
2077,9
2078,63
2079,1
2080,27
2081,37
2082,17
2083,25
2084,44
2085,19
2086,3
2087,92
2088,48
2089,43
2090,63
2091,67
2092,24
2093,79
2094,46
2095,82
2096,27
2097,26
2098,5
2099,64
2100,34
2101,98
2102,25
2103,36
2104,88
2105,30
2106,16
2107,87
2108,21
2109,15
2110,96
2111,29
2112,66
2113,14
2114,38
2115,7
2116,13
2117,27
2118,19
2119,42
2120,53
2121,50
2122,33
2123,61
2124,68
2125,55
2126,61
2127,52
2128,38
2129,63
2130,99
2131,82
2132,26
2133,57
2134,42
2135,72
2136,8
2137,84
2138,40
2139,33
2140,68
2141,52
2142,96
2143,36
2144,84
2145,70
2146,51
2147,67
2148,40
2149,17
2150,41
2151,55
2152,9
2153,32
2154,16
2155,96
2156,77
2157,29
2158,64
2159,26
2160,29
2161,77
2162,29
2163,94
2164,44
2165,88
2166,87
2167,44
2168,95
2169,1
2170,81
2171,69
2172,70
2173,67
2174,70
2175,30
2176,31
2177,18
2178,96
2179,15
2180,24
2181,40
2182,53
2183,43
2184,76
2185,87
2186,67
2187,30
2188,44
2189,53
2190,74
2191,90
2192,64
2193,7
2194,86
2195,60
2196,11
2197,64
2198,97
2199,94
2200,10
2201,33
2202,16
2203,98
2204,57
2205,44
2206,36
2207,1
2208,80
2209,4
2210,55
2211,20
2212,66
2213,71
2214,60
2215,33
2216,58
2217,41
2218,35
2219,23
2220,65
2221,6
2222,60
2223,63
2224,52
2225,58
2226,68
2227,66
2228,47
2229,3
2230,20
2231,43
2232,31
2233,8
2234,52
2235,47
2236,32
2237,21
2238,83
2239,19
2240,99
2241,59
2242,69
2243,10
2244,68
2245,30
2246,33
2247,75
2248,97
2249,74
2250,80
2251,16
2252,33
2253,8
2254,8
2255,98
2256,14
2257,60
2258,29
2259,28
2260,5
2261,66
2262,79
2263,72
2264,91
2265,7
2266,80
2267,21
2268,26
2269,32
2270,14
2271,46
2272,24
2273,33
2274,79
2275,24
2276,28
2277,24
2278,73
2279,4
2280,82
2281,88
2282,16
2283,50
2284,64
2285,81
2286,63
2287,95
2288,33
2289,61
2290,12
2291,30
2292,13
2293,47
2294,45
2295,66
2296,15
2297,55
2298,19
2299,13
2300,85
2301,7
2302,75
2303,81
2304,93
2305,39
2306,33
2307,23
2308,40
2309,10
2310,21
2311,4
2312,70
2313,24
2314,39
2315,35
2316,57
2317,4
2318,87
2319,74
2320,23
2321,13
2322,93
2323,68
2324,18
2325,25
2326,87
2327,35
2328,74
2329,78
2330,94
2331,84
2332,26
2333,30
2334,33
2335,61
2336,58
2337,41
2338,55
2339,76
2340,100
2341,13
2342,61
2343,59
2344,12
2345,6
2346,74
2347,40
2348,100
2349,24
2350,19
2351,90
2352,81
2353,35
2354,39
2355,59
2356,6
2357,44
2358,24
2359,79
2360,84
2361,78
2362,7
2363,82
2364,5
2365,94
2366,40
2367,31
2368,74
2369,75
2370,15
2371,20
2372,35
2373,61
2374,25
2375,84
2376,45
2377,47
2378,20
2379,76
2380,60
2381,95
2382,86
2383,61
2384,72
2385,53
2386,23
2387,80
2388,26
2389,100
2390,67
2391,99
2392,51
2393,83
2394,11
2395,24
2396,31
2397,45
2398,32
2399,10
2400,73
2401,67
2402,82
2403,9
2404,4
2405,25
2406,63
2407,71
2408,18
2409,7
2410,1
2411,96
2412,8
2413,75
2414,92
2415,61
2416,18
2417,51
2418,78
2419,87
2420,52
2421,100
2422,72
2423,72
2424,70
2425,69
2426,27
2427,50
2428,53
2429,73
2430,45
2431,42
2432,59
2433,56
2434,13
2435,14
2436,48
2437,61
2438,55
2439,35
2440,55
2441,22
2442,5
2443,29
2444,68
2445,96
2446,50
2447,54
2448,27
2449,39
2450,58
2451,62
2452,89
2453,13
2454,12
2455,48
2456,60
2457,41
2458,58
2459,89
2460,46
2461,2
2462,67
2463,16
2464,4
2465,31
2466,66
2467,40
2468,83
2469,26
2470,45
2471,79
2472,69
2473,51
2474,12
2475,23
2476,75
2477,27
2478,1
2479,58
2480,95
2481,96
2482,53
2483,85
2484,19
2485,28
2486,26
2487,12
2488,96
2489,74
2490,93
2491,96
2492,82
2493,73
2494,3
2495,12
2496,67
2497,82
2498,27
2499,80
2500,16
2501,77
2502,20
2503,37
2504,20
2505,24
2506,75
2507,66
2508,55
2509,92
2510,9
2511,9
2512,30
2513,11
2514,59
2515,61
2516,81
2517,17
2518,24
2519,2
2520,11
2521,58
2522,9
2523,53
2524,7
2525,29
2526,80
2527,89
2528,90
2529,64
2530,3
2531,40
2532,38
2533,41
2534,41
2535,88
2536,68
2537,94
2538,65
2539,59
2540,59
2541,53
2542,45
2543,28
2544,61
2545,33
2546,31
2547,70
2548,94
2549,97
2550,5
2551,20
2552,53
2553,62
2554,49
2555,59
2556,71
2557,77
2558,34
2559,78
2560,12
2561,16
2562,88
2563,80
2564,69
2565,33
2566,40
2567,9
2568,89
2569,29
2570,21
2571,12
2572,21
2573,45
2574,8
2575,68
2576,4
2577,71
2578,41
2579,81
2580,83
2581,10
2582,73
2583,19
2584,27
2585,98
2586,67
2587,37
2588,40
2589,95
2590,4
2591,9
2592,19
2593,87
2594,28
2595,93
2596,64
2597,2
2598,45
2599,10
2600,2
2601,10
2602,51
2603,10
2604,12
2605,10
2606,89
2607,85
2608,16
2609,72
2610,89
2611,71
2612,59
2613,96
2614,58
2615,53
2616,48
2617,59
2618,11
2619,25
2620,88
2621,78
2622,46
2623,16
2624,47
2625,33
2626,43
2627,26
2628,33
2629,59
2630,79
2631,23
2632,23
2633,87
2634,59
2635,76
2636,55
2637,30
2638,94
2639,12
2640,8
2641,23
2642,5
2643,85
2644,86
2645,42
2646,37
2647,59
2648,33
2649,14
2650,2
2651,2
2652,11
2653,89
2654,93
2655,1
2656,9
2657,24
2658,40
2659,31
2660,25
2661,16
2662,72
2663,24
2664,57
2665,80
2666,39
2667,85
2668,29
2669,19
2670,25
2671,33
2672,65
2673,15
2674,18
2675,55
2676,27
2677,50
2678,44
2679,17
2680,55
2681,71
2682,81
2683,75
2684,51
2685,44
2686,37
2687,40
2688,40
2689,48
2690,92
2691,67
2692,58
2693,28
2694,87
2695,47
2696,56
2697,76
2698,55
2699,63
2700,68
2701,100
2702,89
2703,87
2704,68
2705,46
2706,12
2707,23
2708,60
2709,68
2710,2
2711,31
2712,20
2713,94
2714,15
2715,100
2716,88
2717,6
2718,71
2719,70
2720,51
2721,5
2722,86
2723,58
2724,16
2725,52
2726,12
2727,38
2728,78
2729,52
2730,54
2731,88
2732,30
2733,29
2734,65
2735,28
2736,36
2737,73
2738,96
2739,51
2740,5
2741,34
2742,96
2743,95
2744,68
2745,92
2746,67
2747,58
2748,91
2749,31
2750,9
2751,28
2752,98
2753,85
2754,25
2755,96
2756,67
2757,67
2758,31
2759,82
2760,22
2761,53
2762,88
2763,31
2764,83
2765,29
2766,67
2767,84
2768,28
2769,74
2770,28
2771,86
2772,91
2773,8
2774,96
2775,39
2776,22
2777,75
2778,59
2779,19
2780,25
2781,88
2782,79
2783,34
2784,74
2785,68
2786,2
2787,40
2788,72
2789,87
2790,44
2791,26
2792,25
2793,47
2794,40
2795,48
2796,83
2797,61
2798,88
2799,1
2800,85
2801,47
2802,44
2803,54
2804,63
2805,18
2806,40
2807,51
2808,49
2809,29
2810,34
2811,44
2812,85
2813,73
2814,9
2815,20
2816,52
2817,1
2818,82
2819,19
2820,8
2821,81
2822,88
2823,15
2824,32
2825,49
2826,46
2827,39
2828,24
2829,67
2830,41
2831,33
2832,5
2833,45
2834,84
2835,76
2836,85
2837,89
2838,73
2839,3
2840,77
2841,17
2842,45
2843,20
2844,20
2845,49
2846,71
2847,36
2848,60
2849,19
2850,53
2851,61
2852,47
2853,11
2854,74
2855,16
2856,29
2857,60
2858,88
2859,81
2860,56
2861,59
2862,1
2863,12
2864,60
2865,68
2866,79
2867,1
2868,3
2869,18
2870,83
2871,4
2872,61
2873,90
2874,5
2875,16
2876,87
2877,53
2878,59
2879,38
2880,72
2881,100
2882,31
2883,77
2884,91
2885,18
2886,89
2887,57
2888,22
2889,22
2890,87
2891,20
2892,60
2893,13
2894,82
2895,89
2896,71
2897,47
2898,24
2899,10
2900,76
2901,94
2902,27
2903,80
2904,43
2905,16
2906,89
2907,5
2908,13
2909,82
2910,59
2911,17
2912,4
2913,47
2914,91
2915,17
2916,32
2917,40
2918,39
2919,88
2920,50
2921,82
2922,13
2923,90
2924,73
2925,84
2926,35
2927,16
2928,72
2929,11
2930,74
2931,8
2932,54
2933,43
2934,20
2935,70
2936,82
2937,58
2938,7
2939,13
2940,95
2941,99
2942,75
2943,66
2944,2
2945,29
2946,96
2947,47
2948,12
2949,24
2950,34
2951,28
2952,95
2953,61
2954,48
2955,88
2956,14
2957,28
2958,4
2959,45
2960,9
2961,42
2962,27
2963,86
2964,11
2965,83
2966,1
2967,97
2968,43
2969,79
2970,10
2971,29
2972,91
2973,38
2974,54
2975,53
2976,51
2977,15
2978,39
2979,13
2980,18
2981,47
2982,38
2983,32
2984,78
2985,75
2986,8
2987,61
2988,99
2989,36
2990,2
2991,84
2992,8
2993,2
2994,27
2995,77
